8794,2.249,-8.251,-0.613,-0.068,0.032,1.015,-0.096,0.138,-0.485,3.824,1.800,313.404
8912,-2.389,1.540,3.911,-0.134,0.023,0.984,-0.103,0.134,-0.478,7.770,1.321,315.943
9032,6.352,4.734,6.650,-0.072,-0.010,1.025,-0.104,0.137,-0.483,4.011,-0.576,316.001
9151,6.090,-8.776,-3.465,0.078,0.015,1.006,-0.107,0.138,-0.479,-4.457,0.827,316.375
9271,3.868,-25.996,-4.874,-0.030,-0.130,0.982,-0.131,0.140,-0.461,1.738,-7.548,321.690
9387,-6.886,-43.785,10.649,-0.223,-0.119,0.937,-0.163,0.131,-0.452,13.302,-7.232,329.818
9506,-24.202,-62.624,-2.931,-0.469,-0.019,0.832,-0.205,0.128,-0.409,29.405,-1.281,336.585
9626,-13.904,-45.071,-2.013,-0.546,0.134,0.849,-0.247,0.103,-0.373,32.406,8.978,345.965
9742,-4.191,-20.449,-14.262,-0.626,0.108,0.844,-0.277,0.085,-0.344,36.325,7.316,351.424
9862,9.599,-18.279,16.083,-0.529,0.095,0.773,-0.286,0.079,-0.329,34.178,7.032,353.069
9985,-4.716,-24.946,-2.293,-0.768,-0.011,0.783,-0.298,0.092,-0.303,44.414,-0.790,351.366
10104,0.350,-11.795,8.610,-0.718,0.165,0.745,-0.307,0.089,-0.288,43.267,12.496,352.493
10223,14.875,15.155,7.718,-0.776,0.070,0.766,-0.311,0.096,-0.287,45.259,5.236,351.461
10340,16.564,31.132,-2.433,-0.714,0.059,0.756,-0.296,0.105,-0.298,43.289,4.429,349.086
10460,27.204,61.110,-84.560,-0.686,0.051,0.823,-0.275,0.084,-0.335,39.770,3.581,351.584
10583,21.665,63.560,-155.033,-0.288,0.054,0.851,-0.219,-0.022,-0.393,18.681,3.645,14.240
10701,11.498,31.028,-78.243,-0.213,0.163,0.899,-0.157,-0.093,-0.418,13.117,10.243,39.077
10821,0.884,2.879,-24.754,-0.175,0.219,0.958,-0.126,-0.129,-0.431,10.111,12.856,54.302
10938,-0.613,-6.878,12.985,-0.235,0.249,0.946,-0.119,-0.139,-0.422,13.509,14.720,58.017
11054,7.420,5.250,52.806,-0.235,0.182,0.971,-0.134,-0.116,-0.424,13.350,10.627,49.472
11175,3.955,0.368,46.716,-0.243,0.091,0.955,-0.152,-0.079,-0.427,14.231,5.472,36.149
11292,7.026,13.291,63.123,-0.298,0.120,0.939,-0.166,-0.043,-0.430,17.486,7.308,23.025
11409,5.206,7.394,64.829,-0.285,0.087,0.941,-0.172,0.008,-0.438,16.755,5.280,5.965
11525,2.870,6.037,59.806,-0.285,0.056,0.961,-0.173,0.047,-0.446,16.474,3.330,353.490
11644,-5.539,9.555,34.501,-0.273,0.067,0.976,-0.169,0.071,-0.442,15.571,3.942,345.950
11767,0.709,6.921,20.274,-0.260,0.023,0.963,-0.162,0.095,-0.448,15.091,1.379,338.247
11886,-2.686,6.466,13.239,-0.265,0.044,0.971,-0.165,0.094,-0.455,15.261,2.601,339.024
12005,1.995,5.259,17.561,-0.285,0.046,0.964,-0.167,0.096,-0.453,16.421,2.753,338.690
12122,3.605,5.276,14.481,-0.227,0.026,0.975,-0.158,0.108,-0.456,13.108,1.537,334.171
12240,1.628,10.369,10.675,-0.243,-0.000,0.975,-0.159,0.116,-0.457,13.977,-0.014,332.442
12364,-0.490,7.350,9.677,-0.204,0.031,0.972,-0.154,0.116,-0.466,11.862,1.848,331.402
12480,0.044,5.154,3.684,-0.188,0.019,0.991,-0.146,0.114,-0.463,10.758,1.107,330.534
12599,3.342,6.755,4.716,-0.189,0.013,0.981,-0.138,0.116,-0.466,10.898,0.759,328.506
12719,2.389,-3.019,2.537,-0.214,0.004,0.958,-0.133,0.115,-0.468,12.603,0.255,327.707
12834,2.914,-10.824,14.017,-0.247,0.039,0.982,-0.144,0.118,-0.464,14.101,2.258,329.254
12954,5.031,-14.481,21.849,-0.224,0.020,0.948,-0.152,0.132,-0.451,13.319,1.187,327.581
13074,11.900,0.577,9.091,-0.258,-0.083,0.960,-0.158,0.151,-0.452,14.963,-4.923,324.932
13190,3.517,-10.010,18.331,-0.294,-0.058,0.967,-0.169,0.163,-0.446,16.881,-3.457,324.641
13306,-2.214,0.858,11.480,-0.278,-0.034,0.934,-0.171,0.172,-0.442,16.550,-2.105,323.440
13425,1.584,-3.089,1.663,-0.309,-0.034,0.943,-0.171,0.174,-0.438,18.159,-2.049,322.999
13544,7.227,-3.089,9.704,-0.337,-0.006,0.941,-0.176,0.173,-0.437,19.684,-0.390,324.155
13667,6.431,-2.293,5.294,-0.342,-0.098,0.959,-0.171,0.180,-0.430,19.547,-5.820,322.144
13786,-3.876,-2.546,0.350,-0.334,-0.071,0.938,-0.175,0.184,-0.431,19.543,-4.315,322.262
13915,0.499,-2.319,18.121,-0.280,-0.036,0.942,-0.182,0.179,-0.431,16.547,-2.159,324.136
14044,6.265,-2.905,10.273,-0.336,-0.117,0.961,-0.182,0.195,-0.424,19.145,-6.952,321.557
14162,2.118,1.995,-0.472,-0.313,-0.000,0.956,-0.178,0.191,-0.428,18.118,-0.004,321.515
14285,5.679,0.429,12.583,-0.307,-0.101,0.934,-0.180,0.192,-0.430,18.075,-6.152,321.703
14404,4.524,-2.695,1.234,-0.372,-0.102,0.944,-0.183,0.199,-0.420,21.384,-6.148,321.163
14520,-0.831,1.435,2.511,-0.350,-0.083,0.934,-0.187,0.204,-0.422,20.479,-5.099,321.058
14640,-3.342,1.855,3.929,-0.329,-0.076,0.936,-0.183,0.196,-0.414,19.334,-4.636,321.656
14755,-7.490,5.539,4.909,-0.317,-0.035,0.945,-0.190,0.190,-0.419,18.529,-2.133,323.601
14877,3.395,-5.364,7.472,-0.358,-0.042,0.968,-0.187,0.192,-0.418,20.255,-2.456,322.817
14994,-5.381,-0.831,-1.330,-0.329,-0.014,0.905,-0.193,0.190,-0.422,19.983,-0.869,324.062
15110,0.061,-3.754,11.541,-0.324,-0.077,0.960,-0.197,0.192,-0.417,18.620,-4.564,324.303
15226,-0.289,4.716,3.080,-0.368,-0.027,0.906,-0.202,0.189,-0.413,22.114,-1.735,325.570
15346,-5.233,0.831,4.961,-0.394,-0.057,0.937,-0.198,0.194,-0.406,22.788,-3.511,324.154
15469,3.553,3.404,7.989,-0.317,-0.056,0.941,-0.195,0.189,-0.411,18.581,-3.379,324.479
15585,-5.915,4.463,11.576,-0.335,-0.027,0.921,-0.192,0.195,-0.414,19.988,-1.708,323.041
15704,0.884,-1.260,-0.289,-0.398,0.034,0.956,-0.193,0.191,-0.421,22.581,2.054,323.894
15822,4.559,5.390,2.922,-0.344,-0.075,0.940,-0.191,0.196,-0.411,20.055,-4.549,322.814
15939,-0.333,4.497,8.453,-0.345,-0.068,0.910,-0.186,0.199,-0.417,20.715,-4.245,321.538
16058,0.438,0.595,1.278,-0.369,-0.045,0.922,-0.192,0.195,-0.421,21.801,-2.800,323.186
16178,-1.435,1.540,5.189,-0.421,-0.038,0.947,-0.190,0.193,-0.421,23.931,-2.316,323.203
16296,-1.873,1.977,9.581,-0.271,0.048,0.960,-0.189,0.192,-0.425,15.730,2.852,323.158
16415,-2.144,-9.126,7.026,-0.340,-0.034,0.947,-0.190,0.194,-0.413,19.750,-2.078,323.017
16535,-0.035,-7.053,-10.071,-0.457,0.052,0.899,-0.199,0.190,-0.408,26.900,3.301,324.981
16651,16.459,-2.529,-1.811,-0.402,-0.083,0.928,-0.205,0.186,-0.410,23.326,-5.083,326.306
16773,3.176,-9.573,2.957,-0.361,-0.052,0.895,-0.202,0.193,-0.398,21.933,-3.321,324.882
16892,2.826,-9.240,-9.730,-0.355,-0.137,0.818,-0.214,0.184,-0.395,23.170,-9.532,327.920
17012,2.581,1.452,7.945,-0.384,-0.064,0.891,-0.221,0.184,-0.389,23.273,-4.098,328.817
17131,0.411,-11.051,7.280,-0.497,-0.043,0.898,-0.222,0.187,-0.377,28.906,-2.733,328.495
17248,1.067,3.894,8.592,-0.471,-0.057,0.873,-0.237,0.192,-0.373,28.323,-3.768,329.612
17370,-2.196,-7.201,10.019,-0.515,-0.088,0.865,-0.235,0.200,-0.373,30.639,-5.801,328.218
17488,-2.240,-10.693,6.807,-0.502,-0.051,0.849,-0.242,0.196,-0.367,30.536,-3.438,329.514
17605,4.795,-1.610,2.537,-0.510,-0.032,0.895,-0.246,0.199,-0.364,29.657,-2.073,329.651
17721,-2.765,-1.908,-3.351,-0.368,-0.274,0.809,-0.243,0.196,-0.353,23.311,-18.709,329.788
17840,-0.691,0.464,3.430,-0.415,-0.009,0.893,-0.246,0.190,-0.365,24.910,-0.603,330.927
17959,-1.724,6.125,-26.058,-0.551,0.045,0.867,-0.250,0.177,-0.361,32.405,2.979,333.289
18079,0.114,9.153,-13.274,-0.541,0.003,0.816,-0.247,0.163,-0.365,33.558,0.244,335.206
18197,3.159,6.965,-8.216,-0.349,-0.002,0.931,-0.243,0.151,-0.376,20.579,-0.116,336.785
18313,2.546,11.681,7.963,-0.411,0.090,0.891,-0.243,0.147,-0.372,24.637,5.788,337.481
18433,-0.192,3.535,-6.930,-0.418,0.016,0.902,-0.239,0.146,-0.376,24.855,0.992,337.126
18554,4.935,1.925,-0.822,-0.399,-0.109,0.874,-0.236,0.140,-0.378,24.387,-7.106,337.952
18673,1.225,-9.065,-7.438,-0.428,0.022,0.874,-0.239,0.126,-0.375,26.105,1.420,340.700
18790,3.264,-4.463,6.991,-0.492,0.086,0.823,-0.241,0.120,-0.372,30.714,5.954,342.042
18906,-5.530,9.616,9.441,-0.522,0.060,0.895,-0.243,0.120,-0.372,30.197,3.828,342.266
19024,-0.744,1.706,24.080,-0.557,-0.031,0.890,-0.243,0.132,-0.370,32.021,-1.990,339.976
19144,-10.150,13.108,16.529,-0.505,-0.026,0.843,-0.242,0.143,-0.376,30.921,-1.737,337.959
19261,-4.524,4.323,3.990,-0.461,0.089,0.870,-0.231,0.141,-0.388,27.811,5.847,337.260
19377,-4.279,-0.192,-3.964,-0.449,0.097,0.909,-0.231,0.133,-0.390,26.169,6.074,338.652
19495,1.216,-5.836,0.184,-0.512,0.065,0.837,-0.229,0.120,-0.391,31.369,4.435,340.849
19614,6.571,6.921,10.640,-0.393,0.015,0.958,-0.231,0.130,-0.377,22.297,0.894,339.146
19736,2.809,15.251,5.854,-0.512,0.057,0.949,-0.230,0.131,-0.391,28.289,3.408,338.959
19852,-9.012,-9.783,5.530,-0.478,0.089,0.898,-0.235,0.125,-0.391,27.928,5.680,340.557
19972,-4.532,5.635,4.707,-0.506,0.158,0.863,-0.228,0.123,-0.398,29.945,10.381,340.160
20087,6.318,3.859,-0.324,-0.371,0.085,0.940,-0.226,0.121,-0.399,21.472,5.161,340.421
20207,6.939,9.739,12.661,-0.473,0.012,0.879,-0.223,0.135,-0.400,28.278,0.779,337.500
20322,15.313,7.875,8.068,-0.416,0.042,0.938,-0.218,0.148,-0.396,23.898,2.591,334.375
20442,13.422,9.467,11.533,-0.416,0.047,0.817,-0.213,0.166,-0.405,26.946,3.286,330.687
20560,6.501,1.059,-0.875,-0.426,0.044,0.939,-0.203,0.173,-0.409,24.394,2.690,328.162
20679,12.285,0.429,-2.441,-0.390,0.015,0.885,-0.212,0.167,-0.408,23.791,0.952,330.282
20795,6.860,5.023,-12.600,-0.423,-0.073,0.867,-0.214,0.173,-0.408,25.919,-4.794,329.488
20911,7.954,-6.580,-7.682,-0.502,-0.068,0.897,-0.217,0.167,-0.404,29.163,-4.365,330.944
21033,5.338,12.740,-10.483,-0.376,-0.061,0.962,-0.213,0.164,-0.408,21.304,-3.606,330.980
21153,6.213,23.704,-2.485,-0.208,0.054,0.930,-0.193,0.147,-0.425,12.592,3.352,331.215
21273,6.423,17.885,-3.999,-0.199,-0.015,0.960,-0.184,0.151,-0.438,11.731,-0.903,329.163
21392,5.749,2.109,2.695,-0.334,-0.011,0.845,-0.177,0.151,-0.440,21.576,-0.752,328.102
21507,13.073,17.404,-2.196,-0.148,-0.142,1.033,-0.169,0.157,-0.444,8.104,-7.828,325.648
21626,-4.813,2.362,3.054,-0.370,0.005,0.984,-0.164,0.159,-0.449,20.597,0.263,324.351
21746,5.381,31.019,-5.600,-0.226,-0.090,0.892,-0.153,0.155,-0.446,14.150,-5.735,323.216
21866,3.719,6.799,-6.466,-0.003,0.039,1.033,-0.142,0.150,-0.462,0.142,2.144,321.903
21982,6.807,23.222,9.406,-0.015,-0.020,1.160,-0.144,0.148,-0.451,0.738,-0.994,322.730
22098,-2.852,6.755,-7.149,-0.144,-0.091,0.911,-0.152,0.157,-0.449,8.966,-5.736,322.672
22220,5.548,9.695,8.592,-0.069,-0.080,0.964,-0.145,0.150,-0.463,4.060,-4.766,322.654
22340,2.896,-26.757,-1.768,-0.013,-0.150,1.142,-0.151,0.148,-0.449,0.649,-7.503,324.198
22456,-16.004,19.810,0.026,-0.268,0.076,0.722,-0.163,0.145,-0.450,20.256,6.032,326.888
22575,-1.942,-15.102,7.770,-0.351,-0.081,1.072,-0.167,0.139,-0.444,18.103,-4.310,328.727
22694,3.237,10.377,2.266,-0.320,0.023,0.823,-0.173,0.136,-0.444,21.210,1.600,330.552
22816,9.118,5.267,1.418,-0.066,-0.069,1.206,-0.168,0.139,-0.445,3.136,-3.271,329.014
22936,-6.169,30.651,4.734,-0.386,-0.037,0.899,-0.170,0.136,-0.438,23.221,-2.386,329.880
23052,7.910,6.685,9.328,-0.435,-0.020,0.910,-0.164,0.139,-0.451,25.517,-1.236,328.344
23169,0.149,7.481,-1.033,-0.178,0.010,0.899,-0.152,0.141,-0.455,11.201,0.630,325.792
23287,-0.910,-5.968,2.949,-0.238,-0.017,0.982,-0.159,0.141,-0.457,13.612,-1.018,327.006
23406,1.899,7.761,2.678,0.122,-0.036,1.187,-0.157,0.136,-0.461,-5.861,-1.713,327.794
23529,0.770,17.701,7.997,-0.128,-0.038,1.071,-0.149,0.139,-0.461,6.803,-2.035,325.616
23648,3.001,0.752,7.140,-0.217,-0.010,0.904,-0.148,0.145,-0.457,13.510,-0.607,324.236
23764,3.316,-10.719,6.335,-0.182,-0.066,1.019,-0.145,0.151,-0.456,10.111,-3.714,322.306
23884,0.752,16.144,2.739,-0.386,-0.050,0.783,-0.153,0.148,-0.451,26.176,-3.679,324.406
24003,3.614,-4.471,7.061,-0.175,-0.055,1.103,-0.142,0.148,-0.456,8.995,-2.849,322.252
24123,2.109,-20.108,-4.148,-0.262,-0.061,0.989,-0.149,0.154,-0.463,14.838,-3.503,322.628
24239,2.704,37.686,3.832,-0.005,-0.051,1.078,-0.145,0.151,-0.460,0.291,-2.695,322.468
24357,-7.061,30.879,8.304,0.143,0.022,1.238,-0.140,0.146,-0.461,-6.578,1.039,322.319
24477,3.141,-2.013,5.407,-0.133,-0.078,1.032,-0.134,0.144,-0.463,7.298,-4.326,321.474
24593,-3.089,3.701,-1.558,-0.454,-0.007,0.757,-0.146,0.138,-0.453,30.933,-0.559,325.131
24716,0.884,8.846,5.101,0.050,-0.024,1.077,-0.126,0.140,-0.456,-2.682,-1.253,320.444
24833,9.380,-26.495,4.104,-0.380,-0.111,1.037,-0.148,0.147,-0.447,19.995,-6.122,323.716
24952,0.613,23.362,12.241,-0.085,-0.088,0.794,-0.138,0.156,-0.449,6.099,-6.359,320.140
25070,2.765,-1.873,12.224,-0.106,-0.003,1.136,-0.126,0.156,-0.463,5.326,-0.148,317.402
25187,7.438,-9.739,6.213,-0.345,-0.047,0.857,-0.144,0.165,-0.452,21.896,-3.109,319.677
25307,1.321,9.581,-1.864,-0.118,-0.038,0.910,-0.142,0.165,-0.457,7.366,-2.418,319.289
25425,7.061,-13.186,-6.239,-0.128,-0.069,1.058,-0.146,0.160,-0.463,6.889,-3.746,320.831
25544,3.089,9.266,-1.260,-0.220,-0.085,0.964,-0.152,0.160,-0.457,12.835,-5.024,322.165
25661,-1.575,1.645,-5.416,-0.284,-0.055,0.930,-0.150,0.154,-0.458,16.929,-3.393,322.894
25778,1.190,-0.262,0.814,-0.379,-0.008,0.893,-0.147,0.147,-0.460,23.021,-0.486,323.580
25901,4.445,8.671,0.516,-0.122,-0.100,0.957,-0.139,0.154,-0.464,7.211,-5.974,320.763
26019,-3.456,-8.908,1.531,-0.185,-0.013,1.059,-0.138,0.143,-0.453,9.894,-0.680,322.467
26138,1.321,16.599,9.756,-0.162,-0.133,0.832,-0.142,0.150,-0.459,10.902,-9.065,321.964
26254,-1.899,-8.995,11.839,-0.338,0.012,1.132,-0.138,0.143,-0.457,16.605,0.621,322.467
26374,3.763,18.279,-2.459,-0.365,-0.029,0.808,-0.147,0.153,-0.454,24.261,-2.040,322.460
26492,1.811,-14.411,-0.639,-0.554,0.008,1.130,-0.152,0.147,-0.445,26.108,0.414,324.466
26616,6.099,7.455,-2.616,-0.610,-0.068,0.674,-0.155,0.156,-0.448,41.984,-5.756,323.503
26735,0.665,8.488,-0.928,-0.515,-0.016,0.899,-0.150,0.157,-0.449,29.810,-1.050,322.377
26851,2.310,-22.400,0.394,-0.644,-0.063,1.002,-0.151,0.154,-0.447,32.705,-3.596,322.896
26971,0.954,1.811,3.727,-0.743,-0.041,0.873,-0.165,0.155,-0.446,40.382,-2.721,325.534
27090,2.249,5.688,7.753,-0.493,-0.067,0.774,-0.155,0.154,-0.440,32.373,-4.953,323.813
27236,-0.788,-7.604,-0.096,-0.480,-0.003,0.961,-0.158,0.151,-0.451,26.555,-0.167,324.775
27353,4.331,10.544,3.045,-0.439,-0.076,0.954,-0.162,0.156,-0.441,24.648,-4.551,324.590
27472,0.779,5.836,6.116,-0.472,-0.062,0.910,-0.163,0.158,-0.441,27.363,-3.904,324.354
27591,-1.365,0.718,2.459,-0.377,-0.008,0.925,-0.157,0.152,-0.443,22.168,-0.468,324.538
27707,1.190,6.764,3.071,-0.357,-0.082,0.908,-0.155,0.155,-0.442,21.393,-5.184,323.632
27827,3.465,2.704,1.601,-0.359,-0.006,0.951,-0.158,0.154,-0.450,20.709,-0.357,324.327
27945,1.619,9.826,-0.613,-0.283,-0.086,0.967,-0.148,0.155,-0.450,16.243,-5.105,322.286
28065,1.225,9.398,5.093,-0.002,-0.014,1.061,-0.136,0.153,-0.453,0.082,-0.757,320.087
28185,-0.315,-1.680,0.788,-0.215,-0.081,0.946,-0.143,0.151,-0.456,12.774,-4.883,321.915
28300,-6.064,-14.394,-1.146,-0.146,0.007,0.980,-0.145,0.145,-0.453,8.475,0.414,323.663
28420,2.783,8.619,-1.671,-0.174,-0.020,0.992,-0.155,0.135,-0.449,9.941,-1.166,327.493
28536,1.076,6.720,-3.229,-0.065,-0.104,0.962,-0.149,0.143,-0.452,3.853,-6.172,324.791
28656,3.841,6.869,1.190,-0.098,-0.105,0.945,-0.155,0.139,-0.451,5.878,-6.349,326.607
28775,0.350,5.084,3.929,-0.041,-0.052,1.010,-0.150,0.136,-0.461,2.349,-2.943,326.416
28892,3.544,5.154,7.262,-0.036,-0.076,1.046,-0.146,0.134,-0.462,1.970,-4.141,326.157
29014,-6.790,8.864,10.526,-0.044,-0.094,1.025,-0.143,0.141,-0.455,2.446,-5.215,323.891
29133,-7.053,1.960,11.559,-0.359,-0.058,0.943,-0.146,0.135,-0.456,20.798,-3.499,325.946
29252,2.135,9.599,13.291,-0.200,-0.040,0.953,-0.139,0.135,-0.460,11.815,-2.382,324.311
29368,0.087,0.438,18.244,-0.110,-0.052,1.028,-0.129,0.146,-0.467,6.121,-2.899,320.145
29487,1.654,9.293,16.905,-0.116,-0.051,0.941,-0.124,0.156,-0.472,7.023,-3.102,317.146
29606,4.471,-9.931,16.249,-0.017,-0.016,0.907,-0.116,0.163,-0.469,1.094,-1.002,313.936
29728,3.596,4.506,15.199,-0.001,0.043,1.100,-0.123,0.168,-0.464,0.054,2.239,314.755
29847,1.899,-1.776,-2.616,-0.175,0.015,1.034,-0.124,0.168,-0.462,9.585,0.828,314.989
29964,6.685,3.378,-5.014,-0.230,-0.040,0.831,-0.122,0.174,-0.463,15.459,-2.730,313.612
30083,10.745,26.495,-12.880,0.011,-0.081,0.995,-0.117,0.171,-0.464,-0.609,-4.657,312.937
