MS,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Pitch,Roll,Heading,Accel_Norm
634,0.40299999999999997,3.3160000000000003,11.34,-0.43799999999999994,0.066,0.8809999999999999,-0.09300000000000001,-0.14400000000000002,-0.414,26.355999999999998,4.303,65.89,0.0
751,3.9730000000000003,4.497,7.892,-0.34,0.054000000000000006,0.889,-0.09,-0.138,-0.419,20.921999999999997,3.4989999999999997,65.47,0.0
867,3.596,-0.157,7.472,-0.39399999999999996,0.009000000000000001,0.914,-0.092,-0.136,-0.42,23.318,0.574,64.348,0.0
986,1.829,7.542999999999999,-4.909,-0.434,0.016,0.8859999999999999,-0.098,-0.13699999999999998,-0.418,26.096,1.018,62.931000000000004,0.0
1105,-2.45,9.275,-13.379000000000001,-0.377,0.065,0.898,-0.08800000000000001,-0.14400000000000002,-0.42200000000000004,22.715,4.132,66.973,0.0
1228,0.315,5.959,-6.405,-0.41700000000000004,0.077,0.887,-0.079,-0.159,-0.425,25.079,4.988,72.197,0.0
1347,7.726,18.016,-7.4639999999999995,-0.36700000000000005,0.07400000000000001,0.917,-0.068,-0.166,-0.429,21.764,4.611000000000001,76.23100000000001,0.0
1464,7.42,14.394,-2.747,-0.38299999999999995,0.035,0.899,-0.057999999999999996,-0.162,-0.43200000000000005,23.085,2.204,78.86,0.0
1584,6.396,19.407,-7.026,-0.374,0.077,0.938,-0.049,-0.156,-0.44799999999999995,21.673000000000002,4.672,81.24600000000001,0.0
1702,9.345,21.56,-7.472,-0.276,0.098,0.941,-0.018000000000000002,-0.157,-0.451,16.285999999999998,5.92,92.054,0.0
1825,8.663,15.102,-5.215,-0.212,0.053,0.9740000000000001,-0.001,-0.157,-0.469,12.258,3.115,98.071,0.0
1945,8.006,21.464000000000002,0.026000000000000002,-0.163,0.005,0.977,0.013000000000000001,-0.14800000000000002,-0.478,9.445,0.308,103.43799999999999,0.0
2062,4.55,14.227,10.482999999999999,-0.124,-0.004,1.005,0.026000000000000002,-0.141,-0.48,7.056,-0.212,108.96,0.0
2178,4.016,7.989,3.6489999999999996,-0.191,-0.037000000000000005,0.9590000000000001,0.031,-0.133,-0.48200000000000004,11.280999999999999,-2.197,111.81700000000001,0.0
2297,2.013,3.8680000000000003,9.196,-0.187,-0.147,0.988,0.033,-0.13,-0.48100000000000004,10.599,-8.433,112.86200000000001,0.0
2417,0.228,7.4110000000000005,3.763,-0.073,-0.10300000000000001,0.9840000000000001,0.04,-0.13699999999999998,-0.488,4.208,-5.973,114.82,0.0
2534,-3.089,5.4510000000000005,5.4510000000000005,-0.047,-0.039,1.0290000000000001,0.043,-0.136,-0.485,2.6,-2.155,116.23,0.0
2650,-4.3919999999999995,-3.063,12.722000000000001,-0.175,-0.057,0.987,0.037000000000000005,-0.141,-0.48,10.027000000000001,-3.326,113.38799999999999,0.0
2768,3.281,4.673,11.174000000000001,-0.063,-0.034,1.006,0.036000000000000004,-0.135,-0.48200000000000004,3.574,-1.913,113.62899999999999,0.0
2888,0.805,3.063,4.323,-0.012,-0.084,1.0170000000000001,0.032,-0.135,-0.488,0.695,-4.726,111.85700000000001,0.0
3004,-7.604,5.075,4.016,-0.099,-0.025,0.943,0.033,-0.136,-0.48100000000000004,5.9670000000000005,-1.5419999999999998,112.39399999999999,-0.9111669256130419
3126,-0.9359999999999999,2.608,17.57,0.038,-0.055,1.025,0.039,-0.14,-0.48200000000000004,-2.147,-3.0660000000000003,114.26,-0.07613527139728754
3246,-2.31,0.9009999999999999,13.72,-0.040999999999999995,-0.038,0.945,0.034,-0.14,-0.48200000000000004,2.46,-2.325,112.374,-0.8948681503244263
3365,-0.46399999999999997,1.986,16.958,-0.034,-0.084,1.048,0.027000000000000003,-0.139,-0.484,1.855,-4.5969999999999995,109.613,0.09915668633867397
3483,-8.076,-4.454,20.073,-0.064,-0.040999999999999995,1.0,0.02,-0.136,-0.479,3.635,-2.334,106.99,-0.33460672817803544
3600,-1.041,6.624,14.149000000000001,-0.205,0.023,0.927,0.013000000000000001,-0.14300000000000002,-0.47100000000000003,12.474,1.444,103.66799999999999,-0.8619034524775007
3720,-1.505,7.35,8.347000000000001,-0.087,-0.02,1.0759999999999998,0.009000000000000001,-0.141,-0.469,4.645,-1.091,102.337,0.33270680124707075
3838,1.864,6.002999999999999,10.377,-0.121,-0.018000000000000002,0.929,0.009000000000000001,-0.14,-0.475,7.405,-1.083,102.181,-1.0757674678920086
3957,-0.35,-4.3839999999999995,17.719,-0.002,0.001,0.968,0.015,-0.139,-0.47600000000000003,0.10800000000000001,0.065,104.844,-0.750958381996675
4074,7.1579999999999995,19.644000000000002,7.044,0.022000000000000002,-0.08199999999999999,1.136,0.011000000000000001,-0.132,-0.48,-1.09,-4.151,103.243,0.771466177978181
4191,-3.3080000000000003,-16.817,17.29,-0.115,0.015,0.92,0.01,-0.136,-0.47200000000000003,7.102,0.9570000000000001,102.574,-1.3083874089937966
4314,2.345,6.212999999999999,3.22,-0.111,-0.013000000000000001,0.917,-0.001,-0.132,-0.47200000000000003,6.872999999999999,-0.789,97.97200000000001,-1.347293978360662
4432,3.553,2.065,12.959000000000001,-0.032,-0.003,1.065,-0.004,-0.127,-0.473,1.6969999999999998,-0.14400000000000002,96.816,0.03895390878797045
4551,-1.444,1.601,3.4739999999999998,-0.11800000000000001,0.03,0.909,-0.003,-0.12300000000000001,-0.474,7.405,1.876,97.208,-1.4245673861379131
4670,8.61,-7.114,-1.899,-0.079,-0.0,1.023,0.0,-0.126,-0.46799999999999997,4.4110000000000005,-0.02,8.58,-0.338760272992253
4787,11.890999999999998,9.738999999999999,-1.067,-0.129,0.075,0.976,-0.017,-0.124,-0.47,7.502999999999999,4.376,90.766,-0.6981720241773423
4907,9.686,7.149,-1.015,-0.021,-0.034,1.022,0.005,-0.114,-0.46799999999999997,1.159,-1.9080000000000001,101.036,-0.3356178807910972
5029,2.38,8.251,0.7,-0.226,-0.006,0.9309999999999999,-0.005,-0.10800000000000001,-0.466,13.618,-0.39,95.695,-0.9593287413649034
5145,12.661,-10.027999999999999,2.975,0.002,-0.105,0.925,0.005,-0.105,-0.475,-0.10099999999999999,-6.4910000000000005,101.54899999999999,-1.2268754893662288
5261,5.845,0.009000000000000001,2.975,-0.099,-0.055999999999999994,0.955,-0.008,-0.098,-0.474,5.922000000000001,-3.384,94.01299999999999,-0.914122797654692
5380,6.379,-2.9219999999999997,-4.253,0.054000000000000006,-0.069,1.06,-0.004,-0.098,-0.47700000000000004,-2.9360000000000004,-3.7439999999999998,96.52600000000001,0.08052230221529144
5498,3.719,3.622,0.157,-0.188,-0.061,0.912,-0.016,-0.096,-0.473,11.599,-3.8160000000000003,88.859,-1.1993057744702933
5621,10.43,-1.391,9.389,-0.127,-0.166,1.1340000000000001,-0.009000000000000001,-0.08800000000000001,-0.478,6.337999999999999,-8.321,92.59,0.8864877274509136
5740,-1.732,6.16,8.794,-0.174,-0.109,1.051,-0.017,-0.084,-0.485,9.33,-5.909,87.307,0.07653262273836858
