MS,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Pitch,Roll,Heading,Accel_Norm
696,1.916,0.5429999999999999,3.159,-0.205,-0.065,0.9420000000000001,-0.14400000000000002,0.081,-0.47600000000000003,12.258,-3.947,339.209,0.0
816,2.17,0.7,3.071,-0.18899999999999997,-0.057,0.948,-0.147,0.087,-0.488,11.231,-3.4389999999999996,337.92900000000003,0.0
934,0.9009999999999999,1.33,3.325,-0.22399999999999998,-0.075,0.955,-0.149,0.08800000000000001,-0.488,13.144,-4.512,337.88599999999997,0.0
1053,1.321,-4.585,1.584,-0.185,-0.038,0.9520000000000001,-0.151,0.08900000000000001,-0.488,10.999,-2.3,338.033,0.0
1170,5.075,12.355,4.113,-0.172,-0.085,0.9490000000000001,-0.149,0.08900000000000001,-0.48700000000000004,10.236,-5.129,337.592,0.0
1290,1.155,-7.394,4.069,-0.166,-0.083,0.956,-0.14400000000000002,0.092,-0.479,9.804,-4.947,336.152,0.0
1408,4.5760000000000005,1.085,5.4510000000000005,-0.154,-0.083,0.966,-0.152,0.096,-0.478,8.998,-4.91,336.376,0.0
1527,3.36,0.7090000000000001,2.459,-0.16899999999999998,-0.141,0.9840000000000001,-0.154,0.098,-0.48,9.658999999999999,-8.147,336.23,0.0
1644,0.7440000000000001,-1.969,-0.079,-0.275,-0.077,0.9590000000000001,-0.159,0.094,-0.484,15.948,-4.573,337.996,0.0
1760,3.255,13.318,-0.324,-0.133,-0.067,0.986,-0.152,0.091,-0.47600000000000003,7.643,-3.907,337.63199999999995,0.0
1883,1.925,3.29,13.325999999999999,-0.205,-0.062,0.9670000000000001,-0.146,0.09300000000000001,-0.49,11.932,-3.662,336.056,0.0
1999,21.962,-43.978,0.7959999999999999,-0.473,-0.081,0.77,-0.177,0.099,-0.467,31.39,-5.968,339.287,0.0
2119,24.894000000000002,5.504,-24.15,-0.251,0.022000000000000002,1.083,-0.19699999999999998,0.09699999999999999,-0.451,13.067,1.159,342.342,0.0
2238,4.323,-32.489000000000004,-36.111,-0.426,-0.419,1.0959999999999999,-0.205,0.096,-0.433,19.957,-20.912,343.347,0.0
2354,-27.666999999999998,-3.6839999999999997,-59.894,-0.43700000000000006,0.005,1.013,-0.215,0.038,-0.42100000000000004,23.34,0.311,358.472,0.0
2473,48.983000000000004,-24.028000000000002,-54.854,-0.418,0.039,0.815,-0.204,-0.006,-0.40700000000000003,27.162,2.714,10.195,0.0
2592,67.375,-45.535,-72.923,-0.479,-0.205,0.833,-0.21899999999999997,-0.013000000000000001,-0.389,29.171999999999997,-13.802,11.878,0.0
2712,71.07600000000001,-78.72399999999999,-59.684,-0.628,-0.11900000000000001,0.777,-0.247,-0.032,-0.345,38.650999999999996,-8.696,15.853,0.0
2828,24.089000000000002,-2.5810000000000004,-59.684,-0.905,-0.27399999999999997,0.6579999999999999,-0.262,-0.051,-0.318,51.79600000000001,-22.609,19.542,0.0
2945,39.655,43.626999999999995,-35.193000000000005,-0.862,-0.121,0.657,-0.23399999999999999,-0.09,-0.335,52.227,-10.455,29.62,0.0
3067,13.484000000000002,21.709,-25.244,-0.523,0.021,0.828,-0.193,-0.109,-0.363,32.271,1.486,37.993,-0.72234547003778
3187,24.264,4.1739999999999995,-16.686,-0.743,-0.21600000000000003,0.701,-0.185,-0.111,-0.369,45.37,-17.169,39.423,-0.04800662556450125
3306,4.707,25.778000000000002,-11.349,-0.687,-0.204,0.638,-0.17,-0.114,-0.375,45.723,-17.747,42.455,-0.9725808699583354
3425,22.698,11.505999999999998,12.119000000000002,-0.584,-0.105,0.737,-0.156,-0.11699999999999999,-0.389,38.125,-8.107999999999999,45.458,-1.18606922544799
3542,-6.632999999999999,21.98,-21.551,-0.665,-0.165,0.603,-0.145,-0.113,-0.4,46.766999999999996,-15.315,46.428000000000004,-1.6528834106831665
3663,-6.449,40.303000000000004,-1.925,-0.7170000000000001,0.001,0.49700000000000005,-0.121,-0.133,-0.40700000000000003,55.278,0.099,56.333,-2.230302487471022
3783,0.254,58.879,-5.539,-0.382,-0.004,0.599,-0.084,-0.136,-0.435,32.512,-0.379,66.788,-4.364085256395983
3899,-25.734,60.76,-6.939,-0.14,0.12,0.894,-0.032,-0.16,-0.45299999999999996,8.807,7.614,87.415,-2.3410557644705294
4015,49.236000000000004,-45.446999999999996,-7.875,-0.315,-0.099,0.9990000000000001,-0.009000000000000001,-0.155,-0.46399999999999997,17.401,-5.669,95.10700000000001,-0.9042981382368596
4133,21.131,-2.931,-7.367000000000001,-0.377,0.302,1.036,-0.02,-0.157,-0.45899999999999996,19.261,16.25,91.229,-0.011369317069958473
4253,12.932,-4.41,20.676,-0.496,-0.27399999999999997,0.9440000000000001,-0.039,-0.136,-0.46,26.783,-16.21,82.354,-0.3914594074520157
4375,3.3080000000000003,-29.811,-10.981,-0.835,0.03,0.9470000000000001,-0.057999999999999996,-0.146,-0.44799999999999995,41.388000000000005,1.819,77.11,1.0557584610903485
4495,15.619000000000002,64.348,10.911,-0.152,-0.064,0.9329999999999999,-0.023,-0.132,-0.47100000000000003,9.243,-3.935,88.742,-1.9976219590568591
4611,0.718,29.899,-17.141,-0.204,0.142,0.99,0.022000000000000002,-0.132,-0.485,11.559000000000001,8.163,108.131,-1.2311551543974903
4727,11.62,42.114,33.731,-0.324,-0.172,0.95,0.037000000000000005,-0.11800000000000001,-0.48700000000000004,18.574,-10.262,115.93,-1.2111608820344841
4846,0.061,32.9,-0.262,-0.133,-0.10400000000000001,0.925,0.065,-0.122,-0.498,8.111,-6.442,126.72399999999999,-1.9523153773838848
4965,-5.915,32.874,9.283999999999999,-0.153,-0.051,0.99,0.09300000000000001,-0.13,-0.509,8.747,-2.923,134.094,-1.3011931653695554
5082,-7.438,9.354,4.138999999999999,-0.12,-0.006,0.976,0.11,-0.129,-0.49700000000000005,7.0120000000000005,-0.38,139.03799999999998,-1.463800960697209
5201,5.285,17.334,2.231,0.005,-0.085,0.9590000000000001,0.129,-0.134,-0.503,-0.301,-5.052,142.45,-1.6419078956928452
5320,6.125,18.104,17.517,-0.048,0.07400000000000001,0.985,0.133,-0.132,-0.505,2.7760000000000002,4.308,143.641,-1.3586862257267807
5437,-7.394,29.26,22.391,0.187,-0.076,0.975,0.151,-0.128,-0.503,-10.845999999999998,-4.4430000000000005,148.327,-1.2673145034448823
5556,47.574,-3.3689999999999998,39.515,-0.12300000000000001,0.009000000000000001,0.982,0.14300000000000002,-0.124,-0.508,7.1160000000000005,0.534,147.781,-1.3028077992954945
5675,8.19,6.9479999999999995,11.925999999999998,-0.042,-0.34299999999999997,1.014,0.13699999999999998,-0.08900000000000001,-0.521,2.272,-18.684,155.558,-0.48634286776214
5794,3.806,0.9009999999999999,11.786,0.087,-0.098,0.99,0.145,-0.09300000000000001,-0.519,-5.026,-5.672999999999999,155.912,-1.1776568363698001
