MS,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Pitch,Roll,Heading,Accel_Norm
705,-2.406,-1.663,2.625,0.249,0.256,0.9129999999999999,0.264,0.142,-0.537,-14.742,15.669,216.812,0.0
822,-1.881,-4.296,4.883,0.20800000000000002,0.253,0.8740000000000001,0.261,0.132,-0.54,-12.872,16.119,215.452,0.0
942,0.525,-4.121,-0.201,0.22699999999999998,0.252,0.951,0.258,0.131,-0.5379999999999999,-13.003,14.853,215.50400000000002,0.0
1059,-10.185,-19.233,-5.355,0.207,0.32299999999999995,0.92,0.242,0.128,-0.547,-11.987,19.334,216.44099999999997,0.0
1179,9.712,-63.95399999999999,-6.431,0.244,0.382,0.823,0.204,0.136,-0.5529999999999999,-15.032,24.895,222.39700000000002,0.0
1301,44.056000000000004,-80.229,-16.004,-0.124,0.365,0.9540000000000001,0.111,0.158,-0.552,6.943,20.943,243.49599999999998,0.0
1417,9.573,-59.15,-65.686,-0.239,0.040999999999999995,1.035,0.034,0.187,-0.535,13.004000000000001,2.282,268.29400000000004,0.0
1537,-0.5429999999999999,-53.55,-51.38,-0.38299999999999995,0.138,0.889,-0.052000000000000005,0.17,-0.519,23.065,8.829,295.59,0.0
1655,6.0729999999999995,-55.667,-33.775,-0.40399999999999997,0.332,0.878,-0.099,0.15,-0.504,23.268,20.677,311.972,0.0
1774,23.816999999999997,-52.5,-61.136,-0.539,0.285,0.887,-0.159,0.136,-0.462,30.041999999999998,17.832,328.091,0.0
1894,27.221,-1.295,-28.219,-0.627,0.16,0.897,-0.188,0.12,-0.442,34.507,10.119,335.92699999999996,0.0
2011,10.158999999999999,-7.122000000000001,-21.831,-0.53,0.13699999999999998,0.8740000000000001,-0.193,0.122,-0.428,30.928,8.941,336.34,0.0
2129,5.67,8.89,-64.77600000000001,-0.563,0.305,0.8,-0.195,0.096,-0.428,33.33,20.846999999999998,342.246,0.0
2249,16.459,14.805,-20.046,-0.47100000000000003,0.25,0.835,-0.19399999999999998,0.07200000000000001,-0.43700000000000006,28.39,16.649,348.332,0.0
2368,26.101,-11.113,-32.358000000000004,-0.218,0.106,0.8490000000000001,-0.18600000000000003,0.064,-0.43799999999999994,14.274000000000001,7.1,349.564,0.0
2488,8.102,-16.914,-16.538,-0.489,0.287,0.845,-0.2,0.047,-0.42100000000000004,28.703000000000003,18.766,355.32800000000003,0.0
2605,2.537,26.171,-3.7889999999999997,-0.43700000000000006,0.381,0.858,-0.19399999999999998,0.044000000000000004,-0.423,24.995,23.928,355.67900000000003,0.0
2724,19.11,-39.655,36.295,-0.063,0.47,0.899,-0.183,0.038,-0.44299999999999995,3.5589999999999997,27.618000000000002,356.749,0.0
2843,41.86,-53.725,-11.06,-0.662,0.156,0.8170000000000001,-0.22699999999999998,0.071,-0.401,38.527,10.809000000000001,351.11699999999996,0.0
2959,21.709,-1.4,-0.42,-0.46299999999999997,0.245,0.887,-0.243,0.086,-0.379,26.693,15.421,349.162,0.0
3079,6.361000000000001,-3.946,-18.366,-0.484,0.024,0.8240000000000001,-0.25,0.087,-0.37,30.393,1.662,349.436,-1.0860577677435543
3197,8.365,4.664,7.227,-0.541,0.13,0.825,-0.254,0.094,-0.35600000000000004,32.943000000000005,8.932,348.194,-0.5591261090469907
3317,27.046,-8.382,5.556,-0.588,0.048,0.88,-0.258,0.111,-0.359,33.684,3.145,345.209,0.04669691512457885
3436,-2.555,11.366,5.162000000000001,-0.545,0.044000000000000004,0.856,-0.26,0.12300000000000001,-0.35200000000000004,32.457,2.929,343.29,-0.32579474986583284
3552,13.318,1.242,-11.165,-0.556,0.121,0.83,-0.258,0.121,-0.35,33.553000000000004,8.27,343.43699999999995,-0.3797938754087512
3672,17.273,6.379,10.43,-0.51,-0.001,0.855,-0.259,0.127,-0.35100000000000003,30.803,-0.098,342.55,-0.4630520050964296
3794,15.365,-4.375,-11.769,-0.526,0.16699999999999998,0.767,-0.264,0.131,-0.348,33.832,12.311,342.185,-1.0281969158155904
3914,18.384,-11.120999999999999,25.375,-0.622,-0.784,1.212,-0.268,0.14800000000000002,-0.335,23.311,-32.881,339.691,3.521340479715014
4030,0.595,-12.731,-21.438000000000002,-0.726,0.18,0.858,-0.27399999999999997,0.124,-0.33299999999999996,39.649,11.825,344.149,-0.6627282885818466
4147,-13.352,-12.294,-1.3559999999999999,-0.45399999999999996,-0.16899999999999998,0.741,-0.282,0.10400000000000001,-0.32299999999999995,30.816999999999997,-12.822000000000001,348.39599999999996,-3.0872311141630533
4265,-28.445999999999998,-14.472000000000001,8.068,-0.552,0.057999999999999996,0.7040000000000001,-0.28800000000000003,0.107,-0.311,37.978,4.715,348.305,-2.923745854705925
4388,-29.346999999999998,-3.3689999999999998,-30.090999999999998,-0.8370000000000001,0.11699999999999999,0.611,-0.29600000000000004,0.073,-0.306,53.378,10.879000000000001,354.767,-1.4139701203131174
4507,-19.766,28.919,2.231,-0.833,0.099,0.6679999999999999,-0.28300000000000003,0.036000000000000004,-0.3,50.937,8.45,1.385,-1.0656545878354373
4626,-3.7889999999999997,60.244,25.244,-0.47100000000000003,0.166,0.7070000000000001,-0.268,0.040999999999999995,-0.349,32.959,13.244000000000002,359.92199999999997,-3.0774971958870907
4743,-7.875,51.135,28.788,-0.377,0.22699999999999998,0.851,-0.24,0.05,-0.382,23.174,14.917,356.69800000000004,-2.1205791617114134
4862,8.54,49.218999999999994,11.27,-0.355,0.168,0.917,-0.20800000000000002,0.051,-0.413,20.87,10.394,354.82599999999996,-1.6826688290504186
4985,20.09,7.814,-13.379000000000001,-0.10099999999999999,0.045,0.887,-0.185,0.059000000000000004,-0.44299999999999995,6.484,2.9210000000000003,350.98199999999997,-2.6791675944413473
5105,21.761,-62.99100000000001,7.289,-0.332,0.155,0.9059999999999999,-0.19899999999999998,0.063,-0.428,19.889,9.742,351.095,-1.8201495798819431
5225,-13.283,-4.97,9.1,-0.961,0.259,1.006,-0.242,0.07200000000000001,-0.38299999999999995,42.762,14.444,352.027,2.2518381686098783
5341,13.640999999999998,48.799,-8.479,-0.419,0.14800000000000002,0.914,-0.21,0.07400000000000001,-0.40700000000000003,24.338,9.172,349.086,-1.6163033540498397
5460,29.706,46.813,12.504000000000001,-0.391,0.14800000000000002,0.8690000000000001,-0.187,0.084,-0.441,23.956999999999997,9.652999999999999,344.486,-2.088835978311156
5580,17.526,36.601,-3.5610000000000004,-0.047,-0.055999999999999994,1.038,-0.14800000000000002,0.109,-0.465,2.577,-3.094,332.25300000000004,-1.3049727762896335
5700,16.914,3.2030000000000003,13.738,-0.08199999999999999,0.16899999999999998,1.054,-0.131,0.1,-0.469,4.419,9.136000000000001,331.254,-0.9801397810361581
5815,5.854,-15.969000000000001,34.597,-0.20600000000000002,-0.27699999999999997,0.982,-0.142,0.14,-0.461,11.407,-15.763,323.865,-1.2396638528780366
5934,-7.691,-24.264,39.025,-0.474,0.42100000000000004,0.8320000000000001,-0.17,0.135,-0.451,26.954,26.831,330.12800000000004,-1.1602423368471884
6053,9.958,-3.701,28.849,-0.284,-0.127,0.94,-0.163,0.171,-0.44,16.69,-7.712999999999999,322.11400000000003,-1.679542904211803
6175,0.035,-12.355,12.539000000000001,-0.504,0.005,0.94,-0.16899999999999998,0.18,-0.433,28.218000000000004,0.28300000000000003,321.74,-0.9059882730747051
6294,0.9279999999999999,3.089,18.855999999999998,-0.4,-0.057,0.915,-0.177,0.192,-0.431,23.608,-3.5460000000000003,321.296,-1.5308633841161112
6411,-8.155,6.169,11.085999999999999,-0.36200000000000004,-0.005,0.907,-0.17,0.195,-0.436,21.744,-0.289,319.661,-1.7395032597234605
6530,4.524,18.708,27.570999999999998,-0.436,0.021,0.914,-0.165,0.19399999999999998,-0.445,25.488000000000003,1.307,318.983,-1.360023810040063
6648,9.791,25.881999999999998,22.4,-0.215,-0.057,1.016,-0.131,0.213,-0.452,11.908,-3.2030000000000003,310.303,-1.072069390396072
6771,6.563,30.739,-0.35,-0.295,-0.027999999999999997,0.963,-0.114,0.223,-0.452,17.038,-1.659,305.76099999999997,-1.3694964707522443
6891,-4.952,29.496,-2.039,-0.159,0.013999999999999999,0.9329999999999999,-0.08199999999999999,0.22699999999999998,-0.46799999999999997,9.645,0.835,298.572,-1.952055413692066
7008,8.076,13.632,-5.53,-0.171,-0.001,1.006,-0.07,0.21899999999999997,-0.484,9.668,-0.055999999999999994,296.254,-1.2081619707770659
7123,6.781000000000001,10.700999999999999,-11.804,-0.174,-0.073,0.986,-0.063,0.22399999999999998,-0.485,9.98,-4.239,294.222,-1.3517253148504031
7242,0.586,18.401,-17.587,-0.099,0.023,0.982,-0.057,0.215,-0.49,5.765,1.341,293.46299999999997,-1.49770286599675
7362,-2.31,8.015,-16.135,-0.09699999999999999,-0.049,0.943,-0.054000000000000006,0.205,-0.49200000000000005,5.851,-2.972,293.26,-1.8572471038643024
7484,-2.354,10.526,-16.739,-0.005,0.035,0.9840000000000001,-0.053,0.193,-0.496,0.284,2.045,294.096,-1.4943456630250391
7603,7.297999999999999,-3.7710000000000004,6.851,-0.081,-0.004,1.037,-0.059000000000000004,0.18600000000000003,-0.49700000000000005,4.446000000000001,-0.19899999999999998,296.262,-0.9347049113604735
7719,0.9279999999999999,5.617000000000001,-3.071,0.096,0.003,0.953,-0.051,0.18899999999999997,-0.49200000000000005,-5.728,0.209,293.79900000000004,-1.7297086373229038
7839,3.3080000000000003,-8.627,-6.0729999999999995,-0.175,-0.052000000000000005,0.9740000000000001,-0.065,0.192,-0.49,10.181000000000001,-3.065,297.315,-1.3903947173839923
7958,-2.966,0.507,-26.416,-0.113,0.115,1.077,-0.075,0.179,-0.489,5.936,6.085,301.42,-0.4205544598965876
8078,2.441,-0.613,-14.98,-0.134,-0.11,0.966,-0.08,0.171,-0.489,7.83,-6.49,303.625,-1.462452065202877
8197,5.749,7.569,-22.041,-0.034,-0.183,1.023,-0.08199999999999999,0.16,-0.485,1.896,-10.152999999999999,305.623,-0.8775217782487055
8316,-1.321,-1.9340000000000002,-16.45,-0.054000000000000006,-0.13,1.0,-0.091,0.153,-0.485,3.092,-7.417000000000001,309.381,-1.1581667566055156
8435,9.389,-0.6559999999999999,-8.137,-0.188,-0.065,1.053,-0.096,0.147,-0.488,10.097999999999999,-3.545,311.736,-0.5433162904703588
8554,-5.1979999999999995,10.482999999999999,-2.398,-0.037000000000000005,0.055999999999999994,0.966,-0.092,0.145,-0.48200000000000004,2.195,3.318,311.03,-1.545838880534007
