MS,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Pitch,Roll,Heading,Accel_Norm
687,1.409,1.111,2.765,-0.198,0.287,0.91,0.313,-0.18600000000000003,-0.516,11.707,17.496,157.87,0.0
806,2.31,0.9279999999999999,2.52,-0.179,0.305,0.9,0.309,-0.185,-0.514,10.658,18.711,157.681,0.0
922,2.24,0.23600000000000002,3.8680000000000003,-0.185,0.294,0.91,0.304,-0.18600000000000003,-0.515,10.945,17.902,157.142,0.0
1039,1.181,1.8459999999999999,3.412,-0.19899999999999998,0.313,0.914,0.303,-0.187,-0.509,11.627,18.915,156.905,0.0
1157,0.569,3.2030000000000003,3.8760000000000003,-0.18899999999999997,0.317,0.907,0.306,-0.188,-0.515,11.129000000000001,19.275,157.046,0.0
1280,-0.665,0.46399999999999997,7.35,-0.18600000000000003,0.344,0.927,0.299,-0.188,-0.51,10.668,20.338,156.401,0.0
1398,2.371,0.7609999999999999,3.3510000000000004,-0.11599999999999999,0.34600000000000003,0.915,0.304,-0.18899999999999997,-0.519,6.775,20.701,156.743,0.0
1518,-5.364,14.35,-1.514,-0.11900000000000001,0.488,0.9570000000000001,0.305,-0.192,-0.514,6.3420000000000005,27.011999999999997,156.334,0.0
1635,7.569,-17.57,8.969,-0.121,0.184,0.83,0.302,-0.184,-0.515,8.111,12.519,157.22799999999998,0.0
1754,1.9340000000000002,11.995999999999999,13.527999999999999,-0.244,0.152,0.857,0.293,-0.177,-0.522,15.681,10.036,157.467,0.0
1876,-12.819,-37.354,8.137,-0.275,0.321,1.406,0.278,-0.19,-0.521,10.794,12.870999999999999,154.17600000000002,0.0
1993,21.927,3.693,96.78399999999999,-0.41200000000000003,0.387,1.193,0.24,-0.188,-0.511,18.173,17.956,150.5,0.0
2112,35.472,-44.196000000000005,101.08,-0.462,-0.081,0.764,0.16899999999999998,-0.14800000000000002,-0.516,31.031,-6.028,147.347,0.0
2232,-32.217,-41.79,62.851000000000006,-0.297,-0.001,0.8690000000000001,0.10400000000000001,-0.134,-0.516,18.849,-0.084,136.347,0.0
2351,-32.436,-66.52600000000001,70.499,-0.6459999999999999,0.138,0.715,0.022000000000000002,-0.14,-0.494,41.583999999999996,10.956,107.52,0.0
2475,-15.776,-7.175,67.97,-0.752,-0.061,0.599,-0.044000000000000004,-0.129,-0.45299999999999996,51.313,-5.805,79.848,0.0
2590,-36.925,-34.746,61.136,-0.894,0.06,0.5720000000000001,-0.087,-0.12300000000000001,-0.435,57.253,6.037000000000001,63.352,0.0
2710,-16.817,26.119,86.861,-0.757,-0.016,0.456,-0.128,-0.11,-0.419,58.915,-1.992,49.278999999999996,0.0
2830,-38.605,42.428999999999995,76.738,-0.467,-0.131,0.513,-0.128,-0.08199999999999999,-0.42700000000000005,41.415,-14.325,41.214,0.0
2949,-49.455,46.813,43.015,-0.156,-0.214,0.622,-0.102,-0.081,-0.435,13.376,-19.006,46.855,0.0
3073,-9.03,8.715,0.166,-0.508,0.431,1.518,-0.087,-0.126,-0.426,17.847,15.844000000000001,64.031,0.0
3188,-35.621,8.068,6.379,-0.413,-0.28600000000000003,0.675,-0.081,-0.114,-0.43200000000000005,29.394000000000002,-22.97,63.076,-6.15263766298104
3308,47.443000000000005,19.548,-12.46,-0.7040000000000001,-0.135,0.358,-0.062,-0.174,-0.41700000000000004,61.515,-20.65,79.13,-5.7929795675824804
3428,48.265,46.533,14.620999999999999,-0.13699999999999998,-0.276,1.044,-0.016,-0.139,-0.46299999999999997,7.227,-14.831,92.195,-2.474272571196131
3544,8.601,20.913,8.75,-0.322,0.009000000000000001,1.047,-0.005,-0.133,-0.46299999999999997,17.079,0.47700000000000004,96.294,-2.0728161091504496
3663,13.064,24.656999999999996,43.26,-0.21899999999999997,-0.33,0.888,0.005,-0.12300000000000001,-0.475,13.012,-20.412,100.788,-3.0003917260383304
3779,-27.869,1.9080000000000001,65.686,-0.38299999999999995,0.026000000000000002,0.9470000000000001,0.0,-0.11800000000000001,-0.478,22.008000000000003,1.587,8.58,-2.3017301301937425
3899,-1.689,16.993,39.62,-0.26,0.028999999999999998,0.9790000000000001,-0.016,-0.115,-0.473,14.884,1.6880000000000002,90.675,-2.212150721396534
4015,8.89,9.966000000000001,31.945999999999998,-0.157,-0.111,0.9590000000000001,-0.015,-0.10099999999999999,-0.479,9.25,-6.62,89.96,-2.412348923011234
4131,2.24,2.039,42.56,-0.25,-0.09699999999999999,0.9440000000000001,-0.015,-0.081,-0.48,14.773,-5.875,88.336,-2.2571410035823867
4251,1.286,3.447,37.231,-0.247,-0.122,0.9640000000000001,-0.026000000000000002,-0.066,-0.484,14.258,-7.231,76.736,-1.9439131911995977
4374,-6.291,13.545,33.653,-0.183,-0.14800000000000002,0.998,-0.03,-0.035,-0.49,10.299000000000001,-8.408999999999999,58.129,-1.632051917817051
4493,-4.104,20.755,15.040999999999999,-0.048,-0.086,0.953,-0.019,-0.046,-0.488,2.858,-5.14,76.059,-2.2110943435853567
4612,-3.78,9.599,-0.053,-0.037000000000000005,-0.057999999999999996,0.9790000000000001,-0.006,-0.047,-0.496,2.158,-3.372,90.853,-1.9093459403753092
4728,3.378,1.925,-12.863,-0.095,-0.09,0.973,-0.0,-0.057999999999999996,-0.489,5.5360000000000005,-5.279,98.167,-1.8404921493351702
4848,1.347,11.847000000000001,-29.225,-0.14300000000000002,-0.177,0.9740000000000001,0.018000000000000002,-0.064,-0.493,8.236,-10.322000000000001,113.91,-1.6009022735102878
4971,-6.921,-0.009000000000000001,-20.326,-0.06,-0.11800000000000001,0.958,0.039,-0.083,-0.494,3.532,-7.0329999999999995,123.618,-1.87202985793326
5087,6.169,-0.77,-8.741,-0.092,-0.027999999999999997,1.014,0.032,-0.08900000000000001,-0.496,5.169,-1.5719999999999998,118.086,-1.3205363335086235
5206,3.299,7.875,-1.286,-0.021,-0.158,0.9570000000000001,0.036000000000000004,-0.087,-0.504,1.26,-9.359,120.965,-1.7494798286197966
5324,-0.77,7.971,-15.925,-0.259,-0.158,0.981,0.043,-0.098,-0.499,14.617,-9.148,122.29899999999999,-1.1551450775110905
5441,2.73,1.383,-18.296,-0.20600000000000002,-0.035,0.9520000000000001,0.047,-0.107,-0.495,12.17,-2.113,122.15799999999999,-1.6278075389671858
5560,0.665,-0.9890000000000001,-17.019000000000002,-0.037000000000000005,-0.23399999999999999,0.929,0.053,-0.113,-0.49200000000000005,2.213,-14.126,123.42200000000001,-1.7482263934671938
5679,-3.2030000000000003,-7.4110000000000005,-7.184,-0.052000000000000005,-0.121,1.062,0.053,-0.11599999999999999,-0.493,2.781,-6.519,123.23700000000001,-0.6330964594510464
5797,10.439,6.501,-13.116,-0.135,-0.043,0.924,0.054000000000000006,-0.121,-0.48200000000000004,8.277000000000001,-2.675,122.561,-1.9308340834437576
5917,4.043,-1.558,1.732,-0.20199999999999999,-0.063,0.887,0.052000000000000005,-0.11900000000000001,-0.488,12.799000000000001,-4.059,122.24799999999999,-2.1312419524190336
6037,8.785,1.505,-5.8629999999999995,-0.033,-0.10099999999999999,1.001,0.052000000000000005,-0.11599999999999999,-0.486,1.9040000000000001,-5.761,122.71600000000001,-1.1746149120732854
6156,1.6280000000000001,10.623,-3.054,-0.012,-0.073,0.935,0.06,-0.115,-0.493,0.738,-4.4639999999999995,126.11399999999999,-1.8235111871645966
6275,-1.829,17.167,-12.163,0.015,0.003,0.9520000000000001,0.07,-0.121,-0.494,-0.877,0.17300000000000001,128.845,-1.6595968253798006
6394,2.66,-8.811,6.186,-0.122,-0.012,0.99,0.075,-0.121,-0.494,7.055,-0.667,130.484,-1.190166784442895
6513,0.595,13.773,-6.676,-0.083,-0.193,0.985,0.07200000000000001,-0.122,-0.495,4.709,-11.107999999999999,129.186,-1.0739755225935526
6629,-1.33,-1.724,8.951,-0.027999999999999997,-0.033,1.117,0.076,-0.127,-0.495,1.4469999999999998,-1.6980000000000002,129.637,0.011075285958248138
6748,9.538,-6.221,-4.025,-0.109,-0.248,0.907,0.063,-0.12300000000000001,-0.493,6.5889999999999995,-15.315999999999999,125.821,-1.648261243501097
6864,-6.571000000000001,3.168,9.529,0.131,-0.038,1.091,0.064,-0.129,-0.493,-6.843,-1.986,124.87100000000001,-0.14453378257164973
6984,3.64,3.911,19.512999999999998,0.161,-0.087,1.014,0.057999999999999996,-0.125,-0.493,-9.006,-4.888,123.432,-0.8055108288692001
7102,3.412,-0.23600000000000002,15.312999999999999,-0.048,-0.099,0.943,0.048,-0.11699999999999999,-0.488,2.8789999999999996,-5.981,121.11200000000001,-1.5818413786259113
7218,-1.8030000000000002,2.888,12.030999999999999,-0.11199999999999999,0.019,0.948,0.044000000000000004,-0.11900000000000001,-0.484,6.729,1.161,118.677,-1.5116230680391674
7337,10.238,13.204,5.215,0.153,-0.023,1.058,0.055999999999999994,-0.11599999999999999,-0.496,-8.232999999999999,-1.239,124.28200000000001,-0.3801096324448425
7459,8.033,13.501,5.32,0.14,-0.14800000000000002,1.136,0.055999999999999994,-0.109,-0.491,-6.98,-7.416,125.76299999999999,0.43822836026802237
7578,6.641,-20.282,-1.6969999999999998,-0.21,-0.185,0.894,0.051,-0.106,-0.491,12.947000000000001,-11.707,124.169,-1.678441924123906
7695,2.476,16.468,-1.794,-0.124,-0.11,0.948,0.053,-0.11,-0.491,7.372999999999999,-6.62,124.321,-1.4117868672324678
7811,1.916,1.531,8.741,0.209,-0.158,1.115,0.068,-0.11199999999999999,-0.496,-10.514000000000001,-8.077,129.701,0.37197665878271957
7929,0.726,7.017,4.593999999999999,-0.10300000000000001,-0.028999999999999998,0.889,0.048,-0.11800000000000001,-0.491,6.582000000000001,-1.8630000000000002,120.686,-2.0706181564498705
8049,-4.034,-12.800999999999998,5.775,-0.096,-0.059000000000000004,0.993,0.053,-0.114,-0.49,5.489,-3.375,123.4,-1.0369194181389874
8165,-8.916,12.975999999999999,5.696000000000001,-0.022000000000000002,-0.042,1.012,0.051,-0.11900000000000001,-0.488,1.252,-2.371,121.648,-0.8891220810651892
8282,-2.818,1.102,3.938,-0.105,-0.002,0.915,0.055999999999999994,-0.129,-0.48200000000000004,6.527,-0.122,122.167,-1.7816931817962123
8401,3.859,20.3,-4.261,-0.015,-0.032,1.113,0.066,-0.127,-0.495,0.76,-1.661,126.1,0.1041981287635938
8520,5.233,-4.314,1.374,-0.28300000000000003,0.024,0.963,0.071,-0.126,-0.484,16.383,1.422,127.91,-0.9576882533494129
8642,14.543,14.84,-10.57,-0.036000000000000004,-0.09699999999999999,0.9420000000000001,0.078,-0.12300000000000001,-0.491,2.155,-5.906000000000001,130.9,-1.4985007752864739
8758,6.553999999999999,-8.234,0.14,-0.034,-0.136,0.9079999999999999,0.08900000000000001,-0.11800000000000001,-0.499,2.093,-8.544,135.668,-1.7728347561195368
8878,5.609,11.104000000000001,0.114,0.20800000000000002,-0.303,0.9940000000000001,0.095,-0.10800000000000001,-0.509,-11.308,-16.959,139.918,-0.38346524022676287
8996,-5.985,-4.5680000000000005,4.996,0.149,-0.15,0.997,0.095,-0.11199999999999999,-0.51,-8.387,-8.555,138.861,-0.7713216487736658
9115,-13.79,-5.9239999999999995,11.995999999999999,-0.08800000000000001,-0.14800000000000002,1.025,0.079,-0.12300000000000001,-0.506,4.838,-8.218,131.282,-0.5649819234927604
9235,-4.7780000000000005,-10.630999999999998,18.069000000000003,-0.20800000000000002,-0.122,0.996,0.064,-0.131,-0.506,11.706,-6.968999999999999,124.726,-0.6987282220816842
9352,-13.685,-5.854,5.267,-0.18899999999999997,-0.057999999999999996,0.821,0.055,-0.13699999999999998,-0.491,12.946,-4.0280000000000005,120.64399999999999,-2.470447503304033
9469,-4.541,23.816999999999997,17.035999999999998,0.06,-0.0,1.04,0.055999999999999994,-0.141,-0.491,-3.3280000000000003,-0.013000000000000001,120.244,-0.5284772092860106
9589,0.49,-17.78,11.296,-0.087,0.075,0.884,0.057999999999999996,-0.14400000000000002,-0.48200000000000004,5.587000000000001,4.823,120.36200000000001,-1.997996543209061
9709,0.665,6.869,3.824,0.07,0.027999999999999997,1.0090000000000001,0.052000000000000005,-0.14300000000000002,-0.495,-3.964,1.589,118.432,-0.8082361324775145
9828,11.804,-11.357999999999999,-3.6839999999999997,-0.19399999999999998,-0.018000000000000002,1.133,0.055999999999999994,-0.138,-0.493,9.698,-0.885,120.491,0.5317249609457513
9947,4.62,14.989,-1.278,-0.14,-0.092,0.878,0.040999999999999995,-0.135,-0.49700000000000005,9.015,-6.006,115.616,-1.9722807721802103
10063,9.887,25.97,-8.312999999999999,0.21899999999999997,-0.1,1.123,0.063,-0.132,-0.49700000000000005,-10.993,-5.091,124.119,0.5145231806200086
10183,6.528,-11.384,6.09,-0.511,-0.081,0.735,0.053,-0.127,-0.495,34.626,-6.281000000000001,121.35700000000001,-1.9290476992828178
10302,6.282,20.851,-0.534,0.217,-0.251,1.137,0.069,-0.12300000000000001,-0.504,-10.554,-12.448,127.882,0.852337611627733
10419,-1.181,-17.000999999999998,7.131,-0.079,-0.05,0.8140000000000001,0.069,-0.127,-0.504,5.553999999999999,-3.53,127.084,-2.735385271203957
10541,3.841,-8.584,2.17,-0.271,-0.162,0.973,0.061,-0.124,-0.501,15.343,-9.447000000000001,124.86,-0.7309093937432014
10660,1.2690000000000001,15.759,6.379,-0.039,-0.063,0.922,0.057,-0.132,-0.505,2.412,-3.888,121.757,-1.6846172456322912
10779,0.866,13.675999999999998,7.56,-0.055999999999999994,-0.1,0.97,0.069,-0.138,-0.499,3.273,-5.861000000000001,125.285,-1.1681151619922092
10895,2.1180000000000003,-2.555,4.5680000000000005,0.11699999999999999,0.027999999999999997,1.12,0.076,-0.138,-0.498,-5.985,1.454,127.31299999999999,0.29483934565086445
11011,7.227,2.082,5.792999999999999,-0.306,-0.013000000000000001,0.703,0.062,-0.135,-0.499,23.524,-1.069,123.34,-3.25101267199277
11133,16.17,5.5120000000000005,-0.079,0.23399999999999999,-0.134,1.2819999999999998,0.075,-0.134,-0.503,-10.31,-5.979,127.90899999999999,2.0207482940306845
11252,7.892,0.009000000000000001,1.4,-0.853,-0.266,0.684,0.055999999999999994,-0.11699999999999999,-0.501,49.284,-21.269000000000002,124.208,0.20537648940719655
11371,-1.4,3.946,5.2589999999999995,-0.099,-0.102,1.083,0.07200000000000001,-0.12300000000000001,-0.49700000000000005,5.207000000000001,-5.364,128.974,-0.11642864958342813
11488,10.299000000000001,-0.831,6.9479999999999995,-0.513,-0.212,0.8490000000000001,0.057,-0.11900000000000001,-0.49700000000000005,30.37,-13.994000000000002,124.27799999999999,-0.8728438176187807
11608,4.034,11.462,13.204,-0.061,-0.149,1.1159999999999999,0.067,-0.11900000000000001,-0.501,3.116,-7.627000000000001,128.063,0.2337072236342712
11730,5.617000000000001,-16.284000000000002,-2.24,-0.446,-0.018000000000000002,0.795,0.059000000000000004,-0.11699999999999999,-0.504,29.295,-1.31,125.445,-1.8768929816972664
11846,3.4210000000000003,22.645,-3.3689999999999998,-0.244,-0.128,1.015,0.064,-0.111,-0.505,13.392999999999999,-7.1610000000000005,128.535,-0.4986542180338167
11965,-2.214,3.159,-1.671,-0.242,-0.135,1.0659999999999998,0.067,-0.11699999999999999,-0.501,12.72,-7.242000000000001,128.184,-0.011171010766188427
12084,-1.505,-17.264,-2.747,-0.5489999999999999,-0.213,0.8270000000000001,0.06,-0.11900000000000001,-0.505,32.733000000000004,-14.42,125.522,-0.849250431957099
12200,-0.9620000000000001,9.17,2.494,-0.26899999999999996,-0.14,0.97,0.064,-0.11699999999999999,-0.503,15.354000000000001,-8.215,127.238,-0.8317908528189064
12322,8.321,-13.86,14.674000000000001,-0.33299999999999996,-0.1,0.94,0.057999999999999996,-0.12300000000000001,-0.502,19.422,-6.065,123.954,-0.9623124123031068
12442,-4.497,5.276,14.175,-0.268,-0.026000000000000002,0.986,0.049,-0.127,-0.504,15.175999999999998,-1.534,119.613,-0.7610227599182515
12558,5.04,10.097000000000001,6.318,-0.26899999999999996,-0.08800000000000001,0.9840000000000001,0.049,-0.125,-0.494,15.224,-5.1160000000000005,119.992,-0.7371486902648343
12675,2.013,8.54,3.9730000000000003,-0.326,-0.052000000000000005,0.9520000000000001,0.044000000000000004,-0.11599999999999999,-0.493,18.884,-3.1510000000000002,119.273,-0.890037378246703
12793,2.7910000000000004,8.365,-1.794,-0.449,-0.001,0.94,0.048,-0.11699999999999999,-0.495,25.52,-0.08199999999999999,120.711,-0.5503485923001399
12916,6.212999999999999,-3.386,-15.724,-0.42700000000000005,-0.08199999999999999,0.904,0.045,-0.114,-0.49700000000000005,25.179000000000002,-5.195,120.07799999999999,-0.922229929721202
13035,5.101,12.450999999999999,-2.467,-0.23199999999999998,-0.1,0.9790000000000001,0.059000000000000004,-0.12300000000000001,-0.49700000000000005,13.296,-5.83,124.17399999999999,-0.8380244469686815
13150,5.101,1.995,5.722,-0.45,-0.152,0.9309999999999999,0.057999999999999996,-0.11800000000000001,-0.498,25.493000000000002,-9.269,124.76299999999999,-0.49911777767366017
13270,-2.87,0.9359999999999999,11.445,-0.237,-0.09,0.976,0.059000000000000004,-0.11699999999999999,-0.49700000000000005,13.602,-5.265,125.17200000000001,-0.8535696906672425
13389,0.779,11.288,2.616,-0.135,-0.095,1.062,0.063,-0.115,-0.494,7.224,-5.138,127.23,-0.20064391794833658
13507,2.73,-6.702000000000001,1.234,-0.435,-0.096,0.907,0.06,-0.114,-0.49700000000000005,25.52,-6.032,126.15,-0.8249076361477894
13627,2.826,5.4510000000000005,1.321,-0.201,-0.064,0.98,0.06,-0.11900000000000001,-0.5,11.545,-3.758,125.36,-0.8977494629714438
13762,-0.455,4.051,2.8960000000000004,-0.317,-0.057999999999999996,0.938,0.062,-0.11699999999999999,-0.501,18.631,-3.552,126.68799999999999,-0.9958733240420667
13891,3.64,3.614,-7.2620000000000005,-0.16699999999999998,-0.05,0.986,0.068,-0.11599999999999999,-0.498,9.609,-2.904,129.17600000000002,-0.8970678809715511
14007,5.609,8.488,-2.319,-0.29100000000000004,-0.114,0.9620000000000001,0.073,-0.11699999999999999,-0.501,16.712,-6.771,130.524,-0.7914965513777072
14124,6.274,3.798,-5.443,-0.196,-0.10300000000000001,0.9940000000000001,0.079,-0.113,-0.499,11.083,-5.895,133.36700000000002,-0.7189513739375706
14245,-0.009000000000000001,-1.05,1.811,-0.243,-0.179,0.9229999999999999,0.075,-0.113,-0.501,14.491,-10.953,132.336,-1.1767259886140233
14365,-0.8490000000000001,0.271,14.035,-0.264,-0.129,0.971,0.066,-0.109,-0.495,15.058,-7.567,129.707,-0.7460337626747282
14481,-6.615,8.085,3.483,-0.191,-0.013000000000000001,0.9620000000000001,0.068,-0.11599999999999999,-0.5,11.245,-0.755,128.819,-1.0700944492782551
14597,6.571000000000001,2.511,-0.9009999999999999,-0.035,-0.105,1.035,0.068,-0.113,-0.498,1.9069999999999998,-5.814,129.66899999999998,-0.47750120791195516
14715,4.515,1.452,-1.304,-0.023,-0.114,0.9520000000000001,0.07400000000000001,-0.11699999999999999,-0.496,1.3519999999999999,-6.859,130.812,-1.2746228612770418
14838,2.6510000000000002,-7.945,0.866,-0.147,-0.151,1.0490000000000002,0.075,-0.107,-0.502,7.899,-8.211,133.577,-0.18553818396285648
14957,-4.226,13.335,3.8680000000000003,0.11699999999999999,-0.049,1.061,0.07200000000000001,-0.11599999999999999,-0.503,-6.292999999999999,-2.662,130.38,-0.1975035282152806
15076,5.906000000000001,3.9019999999999997,16.573,0.077,-0.17,0.905,0.065,-0.111,-0.502,-4.758,-10.65,128.688,-1.6107638829025532
15193,-3.6660000000000004,-18.069000000000003,17.980999999999998,0.066,-0.111,1.0090000000000001,0.048,-0.11199999999999999,-0.494,-3.736,-6.277,121.85600000000001,-0.6923269441224627
15312,1.146,-8.443999999999999,11.384,-0.065,-0.134,1.048,0.034,-0.10300000000000001,-0.49200000000000005,3.532,-7.312,116.618,-0.28492854706672555
15435,8.216000000000001,0.131,-1.5230000000000001,0.078,-0.113,0.963,0.034,-0.10400000000000001,-0.503,-4.602,-6.662999999999999,116.506,-1.121189422048549
15551,-0.324,-6.055,1.75,-0.139,-0.212,0.981,0.027000000000000003,-0.10300000000000001,-0.498,7.906000000000001,-12.175999999999998,113.34700000000001,-0.7196541162311871
15670,-0.166,12.127,21.709,0.121,-0.192,1.0490000000000002,0.039,-0.102,-0.503,-6.494,-10.357999999999999,119.333,-0.129683143613728
15789,-4.5680000000000005,-13.729000000000001,42.018,-0.03,-0.13,0.987,0.022000000000000002,-0.10400000000000001,-0.49700000000000005,1.73,-7.5089999999999995,110.538,-0.8829011371748314
15905,13.116,-10.509,47.688,-0.17600000000000002,-0.195,0.985,-0.003,-0.08199999999999999,-0.505,9.957,-11.212,96.325,-0.6488245753398403
16027,-2.634,4.296,12.337,-0.016,-0.042,0.972,-0.018000000000000002,-0.068,-0.49200000000000005,0.9229999999999999,-2.457,83.685,-1.0989785098330933
16143,7.91,-9.17,15.102,-0.043,-0.07200000000000001,1.016,-0.024,-0.06,-0.5,2.39,-4.077,76.456,-0.6397766805121889
16259,-4.314,5.81,12.259,0.021,-0.106,0.88,-0.028999999999999998,-0.055999999999999994,-0.496,-1.364,-6.86,71.164,-1.9414888596483362
16375,-0.7609999999999999,-5.95,-9.17,-0.003,-0.062,1.061,-0.031,-0.055,-0.491,0.151,-3.3680000000000003,68.945,-0.21181877853544395
16494,-7.656000000000001,1.663,-34.58,-0.203,-0.114,1.034,-0.027000000000000003,-0.075,-0.486,11.050999999999998,-6.321000000000001,78.649,-0.2386566226150204
16617,2.441,8.89,-19.644000000000002,-0.149,-0.111,1.001,-0.011000000000000001,-0.091,-0.489,8.437000000000001,-6.321000000000001,91.477,-0.6446014324716893
16734,-3.281,13.265,-28.035,-0.11900000000000001,-0.106,0.985,0.008,-0.10300000000000001,-0.486,6.843999999999999,-6.12,102.765,-0.8392790908603189
16854,8.085,24.343000000000004,-26.049,-0.067,-0.10099999999999999,0.9590000000000001,0.025,-0.11699999999999999,-0.49200000000000005,3.992,-5.985,110.417,-1.1407393332500644
16972,5.372000000000001,-3.622,-6.65,0.024,-0.11900000000000001,0.985,0.039,-0.12,-0.499,-1.3730000000000002,-6.892,116.45299999999999,-0.8832452115391276
17092,1.391,8.408999999999999,-9.459,0.126,-0.201,0.998,0.040999999999999995,-0.115,-0.493,-7.04,-11.402000000000001,118.21600000000001,-0.5527485571520057
17211,-0.516,4.821000000000001,6.291,-0.192,-0.204,1.055,0.045,-0.114,-0.49700000000000005,10.146,-10.927999999999999,120.15100000000001,0.09126932983040481
17331,1.4609999999999999,4.699,18.323,-0.19,-0.18899999999999997,0.972,0.040999999999999995,-0.12,-0.491,10.886,-11.015999999999998,117.436,-0.72170049968334
17446,-4.559,2.467,13.807,-0.081,-0.053,0.865,0.044000000000000004,-0.11599999999999999,-0.499,5.327999999999999,-3.523,119.166,-2.074247060715135
17566,1.724,-2.275,14.28,0.019,-0.052000000000000005,1.005,0.042,-0.11599999999999999,-0.493,-1.077,-2.9530000000000003,118.552,-0.7355114671577985
17685,-5.766,2.17,12.206,-0.153,0.028999999999999998,0.8909999999999999,0.024,-0.11599999999999999,-0.493,9.744,1.869,110.26,-1.7340760173424548
17802,3.6660000000000004,13.038,-0.14,-0.08900000000000001,0.009000000000000001,1.0759999999999998,0.027999999999999997,-0.11800000000000001,-0.495,4.723,0.47100000000000003,112.135,-0.015765415410362138
17924,10.395,5.53,-11.540999999999999,-0.136,-0.033,1.056,0.040999999999999995,-0.109,-0.5,7.353,-1.7930000000000001,119.039,-0.1566034115688767
