MS,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Pitch,Roll,Heading,Accel_Norm
689,5.372000000000001,-5.2410000000000005,15.82,-0.82,-0.602,0.308,-0.12,0.493,-0.201,50.486999999999995,-62.86600000000001,292.279,0.0
808,-4.034,-12.985,21.639,-0.8140000000000001,-0.698,0.264,-0.10300000000000001,0.5,-0.188,47.461000000000006,-69.26899999999999,290.186,0.0
927,-1.9769999999999999,0.9009999999999999,18.917,-0.624,-0.639,0.24600000000000002,-0.094,0.505,-0.20199999999999999,42.317,-68.938,289.131,0.0
1046,-20.799,-21.175,3.15,-0.7879999999999999,-0.654,0.322,-0.085,0.512,-0.198,47.226000000000006,-63.823,287.981,0.0
1163,9.196,3.553,30.625,-0.8959999999999999,-0.7040000000000001,0.365,-0.069,0.515,-0.203,48.49,-62.553999999999995,286.178,0.0
1286,-20.843000000000004,1.041,0.63,-0.79,-0.9620000000000001,0.12,-0.047,0.521,-0.195,39.18,-82.884,283.73400000000004,0.0
1404,-36.531,8.873,28.21,-0.875,-0.713,0.306,-0.026000000000000002,0.524,-0.221,48.425,-66.778,281.397,0.0
1521,-52.141000000000005,51.38,-186.296,-0.8440000000000001,-0.46,0.42200000000000004,-0.071,0.491,-0.265,53.553999999999995,-47.474,286.836,0.0
1638,4.156000000000001,33.74,-124.416,-0.988,-0.306,0.562,-0.18,0.396,-0.317,57.066,-28.58,303.073,0.0
1757,18.847,64.26,-74.043,-0.971,-0.19,0.672,-0.218,0.33299999999999996,-0.341,54.258,-15.767000000000001,311.767,0.0
1880,8.75,41.326,12.023,-0.8390000000000001,-0.281,0.711,-0.204,0.302,-0.377,47.673,-21.592,312.697,0.0
1997,-2.5810000000000004,52.806000000000004,-39.104,-0.5920000000000001,-0.1,0.748,-0.177,0.284,-0.4,38.131,-7.653,310.428,0.0
2117,59.955,8.75,9.861,-0.54,-0.042,0.703,-0.171,0.28800000000000003,-0.40299999999999997,37.448,-3.44,309.231,0.0
2234,-16.826,39.524,-21.612,-0.248,0.364,0.7,-0.157,0.29600000000000004,-0.401,17.465999999999998,27.465999999999998,306.569,0.0
2350,2.7910000000000004,-3.22,3.299,-0.547,-0.17600000000000002,0.884,-0.179,0.295,-0.39399999999999996,31.267,-11.244000000000002,309.811,0.0
2473,47.224,-26.058000000000003,30.949,-0.636,-0.124,0.7559999999999999,-0.182,0.318,-0.36700000000000005,39.676,-9.314,308.341,0.0
2592,-8.321,-54.364,38.763000000000005,-0.755,-0.268,0.557,-0.187,0.348,-0.332,50.7,-25.688000000000002,306.889,0.0
2711,-4.506,-16.965999999999998,28.726,-0.856,-0.14400000000000002,0.5760000000000001,-0.2,0.354,-0.314,55.246,-13.989,308.043,0.0
2827,-22.285999999999998,2.013,21.534000000000002,-0.758,-0.17600000000000002,0.637,-0.18600000000000003,0.36,-0.319,48.882,-15.464,305.89799999999997,0.0
2947,-49.858000000000004,-30.135,55.195,-0.951,-0.237,0.536,-0.16899999999999998,0.36200000000000004,-0.335,58.367,-23.846,303.618,0.0
