MS,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Pitch,Roll,Heading,Accel_Norm
726,3.168,2.861,2.345,-0.473,0.10099999999999999,0.84,0.032,-0.204,-0.45799999999999996,29.199,6.832999999999999,107.53,0.0
845,4.55,1.426,1.89,-0.474,0.061,0.857,0.031,-0.19,-0.46,28.901999999999997,4.039,107.728,0.0
963,2.293,0.39399999999999996,2.109,-0.46399999999999997,0.061,0.863,0.03,-0.193,-0.457,28.22,4.0169999999999995,107.345,0.0
1079,2.861,1.986,4.375,-0.45299999999999996,0.073,0.855,0.027999999999999997,-0.193,-0.45899999999999996,27.842,4.883,106.693,0.0
1199,1.864,3.159,4.803999999999999,-0.46399999999999997,0.10099999999999999,0.887,0.03,-0.193,-0.456,27.489,6.484,107.29799999999999,0.0
1320,0.8140000000000001,5.425,4.148,-0.46,0.09699999999999999,0.853,0.025,-0.192,-0.45399999999999996,28.171,6.5,106.07,0.0
1439,-1.2690000000000001,1.435,4.095,-0.455,0.08900000000000001,0.838,0.032,-0.188,-0.44799999999999995,28.353,6.053999999999999,108.291,0.0
1556,-0.8220000000000001,-3.465,-3.622,-0.5,0.13699999999999998,0.843,0.027000000000000003,-0.196,-0.45,30.346999999999998,9.247,106.406,0.0
1675,6.746,-0.84,3.5439999999999996,-0.494,0.124,0.871,0.026000000000000002,-0.191,-0.451,29.340999999999998,8.092,106.45700000000001,0.0
1794,8.584,4.489,2.739,-0.46399999999999997,0.042,0.894,0.027000000000000003,-0.188,-0.45399999999999996,27.401,2.6630000000000003,106.902,0.0
1916,0.166,12.057,27.886,-0.37200000000000005,-0.044000000000000004,0.9420000000000001,0.024,-0.18100000000000002,-0.46,21.557,-2.7,106.169,0.0
2036,-5.7139999999999995,0.07,27.291,-0.447,0.013999999999999999,0.963,0.016,-0.174,-0.456,24.889,0.805,103.87,0.0
2156,-2.2230000000000003,15.277999999999999,16.301,-0.39399999999999996,-0.055999999999999994,0.8859999999999999,0.009000000000000001,-0.17,-0.461,23.913,-3.594,101.553,0.0
2275,-15.444,22.461,31.656999999999996,-0.319,0.011000000000000001,0.966,0.013999999999999999,-0.166,-0.46,18.294,0.648,103.443,0.0
2394,-1.102,24.526,21.191999999999997,-0.24100000000000002,0.018000000000000002,0.935,0.015,-0.175,-0.46399999999999997,14.464,1.114,103.613,0.0
2516,4.113,15.855,11.637,-0.22,-0.073,0.986,0.031,-0.17300000000000001,-0.462,12.525,-4.213,108.652,0.0
2635,-5.162000000000001,17.875999999999998,19.609,-0.196,-0.009000000000000001,0.932,0.038,-0.175,-0.46399999999999997,11.905,-0.544,110.885,0.0
2755,-3.8680000000000003,13.360999999999999,22.715,-0.17,-0.001,1.01,0.040999999999999995,-0.175,-0.47100000000000003,9.541,-0.076,111.64200000000001,0.0
2874,1.19,4.874,19.766,-0.3,-0.053,0.956,0.04,-0.175,-0.461,17.417,-3.194,111.31700000000001,0.0
2993,-6.405,2.266,32.366,-0.358,-0.085,0.8959999999999999,0.036000000000000004,-0.172,-0.466,21.655,-5.415,110.553,0.0
3109,-6.282,15.68,29.906999999999996,-0.265,-0.013000000000000001,0.883,0.034,-0.16899999999999998,-0.46299999999999997,16.729,-0.871,109.80799999999999,-1.3715061097164458
3232,-3.938,7.7,32.121,-0.273,-0.084,1.0590000000000002,0.03,-0.168,-0.467,14.42,-4.519,108.708,0.15456675254838437
3352,-14.875,0.359,40.04,-0.102,0.018000000000000002,0.9179999999999999,0.03,-0.16399999999999998,-0.465,6.343,1.119,108.975,-1.4792079427007998
3467,-5.574,-18.384,35.751999999999995,-0.345,-0.023,0.83,0.006,-0.154,-0.457,22.531999999999996,-1.561,100.72,-1.747005395404786
3586,5.521,0.376,47.722,-0.187,-0.055999999999999994,1.014,-0.013999999999999999,-0.149,-0.452,10.413,-3.138,93.30799999999999,-0.37063661377703416
3705,15.584000000000001,1.6969999999999998,32.506,0.013999999999999999,0.008,1.034,-0.031,-0.12,-0.45899999999999996,-0.75,0.439,84.166,-0.30881999558599627
3827,10.001,6.65,17.762999999999998,-0.23600000000000002,-0.069,0.905,-0.049,-0.10300000000000001,-0.456,14.562000000000001,-4.357,73.398,-1.2292032004475253
3947,5.075,3.588,10.630999999999998,-0.12300000000000001,-0.094,1.208,-0.039,-0.09,-0.462,5.81,-4.436,75.306,1.1957269012990481
4063,9.004,24.805999999999997,-4.803999999999999,-0.162,-0.069,0.927,-0.033,-0.09300000000000001,-0.462,9.879,-4.251,78.812,-1.448834294447181
4179,10.036,4.445,-18.427,-0.175,-0.067,0.894,-0.02,-0.092,-0.461,11.079,-4.305,86.384,-1.7259721550913931
4298,3.7710000000000004,-2.555,-18.384,-0.17800000000000002,-0.14300000000000002,1.0959999999999999,-0.018000000000000002,-0.094,-0.47,9.161,-7.44,87.78,0.26471493622404485
4421,4.077,4.41,-29.899,-0.165,-0.13,0.938,-0.013999999999999999,-0.106,-0.47200000000000003,9.874,-7.8839999999999995,91.139,-1.2496379252716732
4537,8.304,5.582000000000001,-13.379000000000001,-0.07,-0.268,0.96,-0.001,-0.115,-0.48100000000000004,4.039,-15.591,98.02,-0.8406819788176523
4656,-2.678,12.04,-7.096,-0.10300000000000001,-0.152,0.985,0.011000000000000001,-0.11900000000000001,-0.47700000000000004,5.892,-8.777000000000001,104.01100000000001,-0.780402879715315
4775,-6.755,-0.726,5.819,-0.29,-0.16,0.895,0.015,-0.125,-0.48100000000000004,17.702,-10.162,105.524,-1.2231920094734914
4894,-4.83,-5.337999999999999,8.453,-0.14300000000000002,-0.166,0.915,0.027000000000000003,-0.134,-0.478,8.773,-10.273,109.936,-1.3374035388460936
5017,-1.435,-2.8960000000000004,7.586,-0.34299999999999997,-0.06,0.932,0.013999999999999999,-0.149,-0.473,20.172,-3.688,103.881,-0.7823358216008519
5134,-7.166,-5.766,12.092,0.006,-0.087,1.061,0.016,-0.145,-0.47100000000000003,-0.32799999999999996,-4.698,104.859,-0.09406715867470605
5254,3.237,-2.24,4.734,-0.18600000000000003,-0.009000000000000001,0.985,0.01,-0.153,-0.473,10.700999999999999,-0.5429999999999999,102.29700000000001,-0.6821982527465655
5372,6.09,19.968,7.42,0.01,0.03,1.048,0.016,-0.146,-0.473,-0.5429999999999999,1.651,104.697,-0.22090095607855564
5489,5.399,17.054000000000002,4.961,-0.345,0.09,1.065,0.009000000000000001,-0.142,-0.47700000000000004,17.868,4.824,102.079,0.47919114008482966
5611,7.376,-4.769,-6.615,-0.364,0.024,0.853,0.021,-0.142,-0.478,23.122,1.6030000000000002,106.995,-1.4295118790867574
5731,6.773,5.486000000000001,-8.794,0.091,-0.179,0.9520000000000001,0.032,-0.131,-0.49,-5.38,-10.635,112.228,-0.969452237610495
5850,14.814,2.608,-19.399,-0.14,-0.147,0.934,0.026000000000000002,-0.13699999999999998,-0.488,8.452,-8.95,109.49600000000001,-1.1244577510444012
5968,4.086,-14.402999999999999,6.86,-0.17600000000000002,-0.16,0.968,0.031,-0.134,-0.484,10.193,-9.357000000000001,111.583,-0.7069922777036061
6088,-0.21899999999999997,3.509,10.614,-0.205,-0.113,0.97,0.027000000000000003,-0.139,-0.486,11.837,-6.635,109.51299999999999,-0.6821282561713677
6204,-8.365,6.641,16.712,-0.158,-0.035,1.203,0.024,-0.14400000000000002,-0.486,7.496,-1.6469999999999998,107.861,1.3377653103865248
6323,0.315,-16.459,9.109,-0.41200000000000003,-0.079,0.594,0.015,-0.142,-0.48200000000000004,34.547,-7.567,104.486,-3.5544828102596604
6443,7.438,-0.7,5.819,-0.011000000000000001,0.069,1.022,0.026000000000000002,-0.151,-0.474,0.59,3.852,108.215,-0.6252787590830671
6561,10.981,-35.236,-4.629,-0.287,0.015,0.691,0.023,-0.139,-0.475,22.541999999999998,1.218,107.958,-3.4134620319675824
6680,11.007,11.085999999999999,-5.722,-0.214,-0.079,0.935,0.018000000000000002,-0.133,-0.48200000000000004,12.87,-4.815,106.515,-1.29908105953609
6796,5.696000000000001,11.095,-1.706,0.14,-0.11199999999999999,1.264,0.027999999999999997,-0.13699999999999998,-0.48700000000000004,-6.295,-5.084,110.238,1.682512507221633
6916,5.337999999999999,-11.743,10.981,-0.428,-0.109,0.616,0.02,-0.134,-0.484,34.373000000000005,-10.013,106.90299999999999,-3.457759954811454
7034,3.8760000000000003,7.8660000000000005,3.815,0.012,0.043,1.214,0.03,-0.129,-0.48200000000000004,-0.5579999999999999,2.023,111.516,0.9798910407691201
7154,-2.7739999999999996,-7.8660000000000005,3.99,-0.301,-0.042,0.873,0.019,-0.129,-0.478,18.995,-2.7560000000000002,106.84,-1.856183143528488
7271,3.395,7.962999999999999,-0.9359999999999999,-0.084,-0.061,0.885,0.027999999999999997,-0.131,-0.478,5.442,-3.964,110.654,-2.17773446864396
7387,1.496,1.111,0.306,-0.098,-0.019,1.075,0.033,-0.133,-0.48100000000000004,5.187,-1.0270000000000001,112.65899999999999,-0.32094288573373286
7508,-1.986,10.019,6.825,-0.073,-0.008,1.068,0.033,-0.135,-0.48,3.9010000000000002,-0.43799999999999994,112.197,-0.401259611212468
7628,1.111,11.795,-0.306,-0.263,0.006999999999999999,0.938,0.031,-0.135,-0.48700000000000004,15.69,0.414,111.492,-1.3310839925451834
7747,-1.181,6.029,-0.718,-0.015,-0.027000000000000003,1.14,0.04,-0.13699999999999998,-0.488,0.741,-1.351,114.811,0.2905699733079339
7863,-1.33,-0.831,11.225999999999999,-0.365,-0.015,0.7929999999999999,0.028999999999999998,-0.132,-0.484,24.72,-1.07,110.986,-2.330945657702899
7983,8.024,5.364,6.195,-0.129,-0.11199999999999999,1.088,0.028999999999999998,-0.133,-0.484,6.7379999999999995,-5.888999999999999,110.662,-0.09062031470354204
8105,-0.647,-5.7139999999999995,0.23600000000000002,-0.19899999999999998,-0.011000000000000001,0.755,0.031,-0.138,-0.48100000000000004,14.777999999999999,-0.866,111.256,-3.2622605806225593
8224,5.285,-1.2690000000000001,-1.435,-0.228,-0.098,1.137,0.027999999999999997,-0.138,-0.48100000000000004,11.295,-4.923,110.19200000000001,0.4793219733971532
8344,2.214,6.877999999999999,10.062999999999999,-0.331,-0.084,1.002,0.019,-0.136,-0.47700000000000004,18.229,-4.762,106.48700000000001,-0.5425906853201579
8463,-2.126,6.361000000000001,4.2,-0.042,-0.001,1.0270000000000001,0.025,-0.134,-0.48,2.319,-0.08199999999999999,109.17399999999999,-0.8320620173823434
8582,2.188,-2.5989999999999998,6.195,-0.604,-0.004,0.8909999999999999,0.013999999999999999,-0.132,-0.479,34.123000000000005,-0.271,104.633,-0.3492413416361597
8698,2.888,3.0189999999999997,-2.8960000000000004,-0.474,-0.001,1.045,0.012,-0.13,-0.484,24.405,-0.064,103.88600000000001,0.3391567509663971
8820,-0.621,-2.826,-5.285,-0.518,0.024,0.8740000000000001,0.021,-0.134,-0.48200000000000004,30.63,1.556,107.286,-0.9360041436386537
8940,2.59,1.278,3.2110000000000003,-0.612,-0.039,0.9990000000000001,0.02,-0.134,-0.484,31.462,-2.238,106.97,0.5785692074446203
9056,1.0759999999999998,1.479,5.801,-0.738,-0.034,0.7859999999999999,0.013000000000000001,-0.136,-0.484,43.147,-2.448,104.185,-0.33269212396436854
9175,1.2690000000000001,10.15,2.6510000000000002,-0.46399999999999997,0.066,0.9640000000000001,0.024,-0.131,-0.485,25.649,3.89,109.089,-0.39308336037638814
9294,1.531,12.154000000000002,-10.036,-0.56,0.02,0.866,0.023,-0.13699999999999998,-0.48200000000000004,32.894,1.296,108.184,-0.7794031544684226
9416,-1.444,7.455,-31.78,-0.264,-0.09,0.973,0.048,-0.138,-0.486,15.100999999999999,-5.297999999999999,117.84700000000001,-0.9580717823228162
9536,-4.769,6.1339999999999995,-1.3130000000000002,-0.364,0.012,0.94,0.055,-0.15,-0.485,21.168000000000003,0.754,118.82,-0.9879229957461702
9652,0.087,1.278,-2.835,-0.307,-0.003,0.975,0.06,-0.161,-0.484,17.477,-0.147,119.169,-0.8399822352348418
9772,0.8140000000000001,-12.722000000000001,22.986,-0.35700000000000004,0.03,0.9329999999999999,0.054000000000000006,-0.157,-0.483,20.930999999999997,1.854,117.51799999999999,-1.0533678320933917
