MS,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Pitch,Roll,Heading,Accel_Norm
667,2.1790000000000003,0.49,11.575999999999999,-0.48,0.063,0.892,0.045,-0.192,-0.374,28.261,4.043,111.809,0.0
783,0.306,4.2,5.644,-0.348,0.086,0.889,0.04,-0.195,-0.38,21.263,5.497000000000001,110.24600000000001,0.0
900,2.52,-2.144,6.291,-0.41600000000000004,0.055,0.903,0.043,-0.196,-0.375,24.675,3.468,111.005,0.0
1015,3.509,2.371,2.642,-0.414,0.11900000000000001,0.895,0.04,-0.193,-0.374,24.639,7.566,110.21,0.0
1134,3.3510000000000004,6.79,-10.185,-0.358,0.073,0.893,0.040999999999999995,-0.19399999999999998,-0.376,21.750999999999998,4.696000000000001,110.446,0.0
1254,-1.3130000000000002,-2.013,-1.05,-0.309,0.11599999999999999,0.9109999999999999,0.049,-0.2,-0.382,18.589000000000002,7.23,112.455,0.0
1370,1.26,-8.453,-0.534,-0.452,0.16399999999999998,0.89,0.045,-0.205,-0.371,26.545,10.465,110.91799999999999,0.0
1486,-1.12,9.922,-0.41100000000000003,-0.40700000000000003,0.19,0.9079999999999999,0.04,-0.201,-0.374,23.694000000000003,11.805,109.844,0.0
1605,9.31,10.43,-10.526,-0.33299999999999996,0.174,0.91,0.054000000000000006,-0.207,-0.38299999999999995,19.766,10.812999999999999,113.17200000000001,0.0
1725,8.724,0.779,-17.701,-0.345,0.09699999999999999,0.9129999999999999,0.061,-0.215,-0.387,20.603,6.059,114.461,0.0
1847,3.92,5.827000000000001,-7.166,-0.33899999999999997,0.048,1.031,0.065,-0.21100000000000002,-0.387,18.176,2.638,115.635,0.0
1966,12.81,10.176,-13.58,-0.217,0.073,0.899,0.077,-0.213,-0.397,13.512,4.633,118.506,0.0
2082,13.055,6.142,1.706,-0.266,0.084,0.9690000000000001,0.083,-0.207,-0.40299999999999997,15.299000000000001,4.965,120.448,0.0
2202,9.459,16.546,4.883,-0.182,0.045,0.938,0.087,-0.2,-0.41200000000000003,10.982000000000001,2.748,122.214,0.0
2321,9.441,14.165999999999999,17.596,-0.13699999999999998,0.042,0.968,0.08900000000000001,-0.188,-0.41600000000000004,8.06,2.511,123.97,0.0
2441,9.896,7.691,9.467,-0.113,-0.055,1.0170000000000001,0.084,-0.18100000000000002,-0.429,6.348,-3.1060000000000003,123.56299999999999,0.0
2556,0.569,13.58,12.32,-0.174,0.01,0.976,0.075,-0.17800000000000002,-0.43700000000000006,10.109,0.5660000000000001,121.321,0.0
2675,-5.093,6.309,24.456,-0.209,0.071,0.955,0.07400000000000001,-0.18,-0.44,12.306,4.232,120.969,0.0
2795,-8.277999999999999,15.715,23.354,-0.17600000000000002,0.046,1.04,0.066,-0.17600000000000002,-0.446,9.603,2.56,119.12100000000001,0.0
2911,-8.811,-2.2840000000000003,14.455,-0.22899999999999998,-0.001,1.028,0.065,-0.179,-0.446,12.573,-0.037000000000000005,118.639,0.0
3031,8.015,13.405,13.675999999999998,-0.24600000000000002,-0.035,0.9690000000000001,0.055999999999999994,-0.175,-0.45399999999999996,14.239,-2.096,116.243,0.0
3153,-2.1180000000000003,10.911,17.491,-0.161,-0.09699999999999999,1.013,0.057999999999999996,-0.168,-0.45799999999999996,8.971,-5.4910000000000005,117.486,0.09343628996930536
3273,-0.7090000000000001,19.084,25.427,-0.06,0.002,1.0070000000000001,0.062,-0.16899999999999998,-0.46299999999999997,3.435,0.10099999999999999,118.829,-0.08621223256294808
3388,-5.0489999999999995,7.289,30.494,-0.094,-0.044000000000000004,0.945,0.054000000000000006,-0.16,-0.46399999999999997,5.684,-2.6489999999999996,117.271,-0.7446804075496134
3504,-2.9219999999999997,1.75,26.267,-0.05,0.047,1.032,0.044000000000000004,-0.155,-0.45299999999999996,2.775,2.585,114.361,0.058601735931841814
3623,-6.965,-1.75,31.316,-0.08800000000000001,0.09699999999999999,0.938,0.031,-0.149,-0.466,5.327999999999999,5.8839999999999995,110.436,-0.8357257281595676
3745,-0.446,-2.319,9.852,-0.005,0.08800000000000001,1.069,0.03,-0.15,-0.45899999999999996,0.27399999999999997,4.686,109.962,0.31548828161667053
3864,7.271,-2.783,3.622,-0.17,0.043,0.97,0.02,-0.149,-0.466,9.921,2.55,106.287,-0.5116121843472702
