MS,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Pitch,Roll,Heading,Accel_Norm
679,2.24,9.502,3.5789999999999997,-0.34700000000000003,-0.018000000000000002,0.892,0.027000000000000003,-0.115,-0.379,21.26,-1.124,111.824,0.0
796,2.678,-0.7959999999999999,3.946,-0.37,0.023,0.9079999999999999,0.024,-0.11199999999999999,-0.389,22.131999999999998,1.423,110.479,0.0
912,-4.148,2.336,5.18,-0.377,0.064,0.9129999999999999,0.028999999999999998,-0.111,-0.376,22.368000000000002,3.977,113.399,0.0
1029,-2.747,0.8490000000000001,9.66,-0.34700000000000003,0.039,0.925,0.033,-0.113,-0.381,20.573,2.4330000000000003,114.62799999999999,0.0
1147,-3.806,0.665,3.3689999999999998,-0.307,0.052000000000000005,0.917,0.03,-0.115,-0.37799999999999995,18.462,3.258,113.238,0.0
1270,0.009000000000000001,-2.5810000000000004,5.915,-0.414,0.12300000000000001,0.9129999999999999,0.026000000000000002,-0.11599999999999999,-0.377,24.171999999999997,7.7,111.241,0.0
1388,5.2589999999999995,4.716,5.32,-0.289,0.066,0.9309999999999999,0.02,-0.115,-0.37799999999999995,17.219,4.069,108.47200000000001,0.0
1504,1.05,0.455,-1.181,-0.307,0.047,0.9309999999999999,0.026000000000000002,-0.11800000000000001,-0.37799999999999995,18.207,2.907,111.181,0.0
1624,1.365,1.619,-4.7860000000000005,-0.26899999999999996,0.016,0.9390000000000001,0.022000000000000002,-0.114,-0.379,15.997,0.982,109.374,0.0
1742,0.48100000000000004,-0.39399999999999996,2.888,-0.228,0.109,0.938,0.027999999999999997,-0.12300000000000001,-0.375,13.544,6.629,111.541,0.0
1866,-6.702000000000001,-11.672,16.791,-0.33899999999999997,0.11900000000000001,0.934,0.019,-0.126,-0.37200000000000005,19.793,7.282,106.977,0.0
1982,2.467,-8.12,6.816,-0.302,-0.011000000000000001,0.94,0.004,-0.121,-0.376,17.805999999999997,-0.684,100.37,0.0
2099,8.12,-9.738999999999999,20.631999999999998,-0.431,0.034,0.95,-0.012,-0.11800000000000001,-0.37200000000000005,24.372,2.0780000000000003,92.91,0.0
2217,1.225,-1.374,11.944,-0.41100000000000003,-0.033,0.953,-0.019,-0.10400000000000001,-0.365,23.326999999999998,-1.964,88.26799999999999,0.0
2336,1.9080000000000001,6.414,3.99,-0.289,-0.025,1.01,-0.018000000000000002,-0.1,-0.37200000000000005,15.950999999999999,-1.433,88.24700000000001,0.0
2458,3.7710000000000004,12.259,-11.909,-0.415,-0.028999999999999998,0.9159999999999999,-0.018000000000000002,-0.10300000000000001,-0.379,24.381999999999998,-1.827,88.902,0.0
2574,3.8680000000000003,25.743000000000002,-1.444,-0.147,0.016,0.993,0.001,-0.11599999999999999,-0.391,8.433,0.915,98.995,0.0
2694,5.443,26.521,-2.8960000000000004,-0.055,0.012,0.985,0.019,-0.111,-0.39799999999999996,3.177,0.6920000000000001,108.31200000000001,0.0
2812,2.17,17.552,1.776,0.004,0.01,1.028,0.027000000000000003,-0.114,-0.41100000000000003,-0.22399999999999998,0.585,112.001,0.0
2931,7.787000000000001,6.746,-3.7710000000000004,-0.03,-0.033,1.013,0.028999999999999998,-0.10800000000000001,-0.423,1.682,-1.837,113.79700000000001,0.0
3051,2.415,10.229,10.57,-0.125,-0.048,1.081,0.024,-0.11599999999999999,-0.428,6.591,-2.521,110.34,0.0
3170,-2.8789999999999996,15.102,3.727,-0.196,-0.077,0.929,0.021,-0.106,-0.43200000000000005,11.889000000000001,-4.713,110.006,-1.1529759834609759
3288,-6.484,19.625999999999998,8.855,-0.11599999999999999,-0.009000000000000001,0.885,0.028999999999999998,-0.121,-0.444,7.44,-0.612,111.961,-1.864584210457538
3407,-5.2589999999999995,25.139,8.575,0.004,0.048,1.107,0.03,-0.125,-0.449,-0.19899999999999998,2.4930000000000003,112.01299999999999,0.1796198690359624
3527,-12.380999999999998,9.931000000000001,28.193,-0.11199999999999999,0.1,0.985,0.033,-0.12,-0.45,6.446000000000001,5.794,113.807,-0.8206279445743668
3646,-5.757999999999999,-3.4560000000000004,10.404000000000002,0.021,0.091,0.9520000000000001,0.028999999999999998,-0.127,-0.45,-1.276,5.484,111.35700000000001,-1.1595426172442715
3766,2.3280000000000003,-2.537,23.642,-0.10300000000000001,0.085,0.945,0.013999999999999999,-0.11800000000000001,-0.44799999999999995,6.202999999999999,5.1579999999999995,105.27799999999999,-1.1436802962631063
3885,7.6129999999999995,-5.311,3.4739999999999998,0.049,0.136,1.103,0.004,-0.11599999999999999,-0.449,-2.52,7.051,100.45200000000001,0.34372920570142884
4003,16.669,-0.105,-6.755,-0.102,0.023,0.966,-0.003,-0.109,-0.44799999999999995,6.035,1.382,96.96,-0.9975466106288727
4123,7.324,-6.151,-17.92,-0.222,0.042,0.951,-0.01,-0.10800000000000001,-0.45799999999999996,13.138,2.557,93.553,-0.9054128321285574
4239,7.945,6.7379999999999995,-16.415,-0.182,-0.039,1.038,0.004,-0.11199999999999999,-0.45799999999999996,9.92,-2.161,100.58200000000001,-0.13721106108068815
4362,7.149,5.346,-21.263,-0.07,-0.061,0.912,0.013999999999999999,-0.12,-0.465,4.377,-3.822,105.375,-1.4985053379549602
4478,1.0759999999999998,24.237,-0.7090000000000001,0.081,0.006,0.912,0.02,-0.12300000000000001,-0.47100000000000003,-5.066,0.35200000000000004,107.72399999999999,-1.518241875867227
4598,3.841,-6.291,8.479,0.052000000000000005,-0.109,1.037,0.03,-0.122,-0.48200000000000004,-2.8680000000000003,-5.989,112.524,-0.24378628454788454
4716,5.11,11.252,18.261,-0.06,-0.146,1.028,0.018000000000000002,-0.11199999999999999,-0.47600000000000003,3.3169999999999997,-8.078,107.553,-0.26745384538467376
4832,-4.62,-5.749,14.262,-0.087,0.015,1.023,0.023,-0.114,-0.47,4.868,0.826,109.84899999999999,-0.37954874410897876
