MS,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Pitch,Roll,Heading,Accel_Norm
662,1.129,1.558,0.6829999999999999,-0.475,0.069,0.852,-0.203,0.042,-0.366,29.063000000000002,4.631,356.89099999999996,0.0
779,0.8140000000000001,-2.2840000000000003,-1.942,-0.509,0.07,0.866,-0.20600000000000002,0.04,-0.37,30.335,4.606,357.615,0.0
894,-1.129,6.904,-3.5610000000000004,-0.45,0.09699999999999999,0.863,-0.205,0.037000000000000005,-0.364,27.397,6.442,358.244,0.0
1013,-1.286,-1.304,-4.279,-0.484,0.153,0.865,-0.203,0.026000000000000002,-0.364,28.86,10.023,1.198,0.0
1132,2.1790000000000003,3.6489999999999996,-6.09,-0.46299999999999997,0.13699999999999998,0.87,-0.19899999999999998,0.02,-0.365,27.72,8.931000000000001,2.945,0.0
1252,10.264000000000001,6.475,-1.715,-0.41600000000000004,0.18600000000000003,0.893,-0.2,0.016,-0.368,24.529,11.777000000000001,4.059,0.0
1371,7.63,2.45,-4.664,-0.40700000000000003,0.008,0.9109999999999999,-0.196,0.013999999999999999,-0.371,24.078000000000003,0.51,4.582,0.0
1490,4.532,3.7539999999999996,1.085,-0.396,0.20800000000000002,0.907,-0.20199999999999999,0.013999999999999999,-0.373,23.031999999999996,12.935,4.703,0.0
1609,9.704,9.004,15.549000000000001,-0.348,0.152,0.888,-0.19699999999999998,0.022000000000000002,-0.382,21.109,9.705,2.258,0.0
1728,10.902999999999999,7.359,14.989,-0.366,0.026000000000000002,0.875,-0.196,0.039,-0.382,22.715,1.725,357.325,0.0
1848,4.497,0.298,1.2690000000000001,-0.42200000000000004,-0.006999999999999999,0.9279999999999999,-0.19699999999999998,0.049,-0.384,24.456,-0.441,354.55300000000005,0.0
1968,4.104,2.66,3.806,-0.38799999999999996,0.08900000000000001,0.9390000000000001,-0.19399999999999998,0.051,-0.38299999999999995,22.359,5.43,354.001,0.0
2086,4.926,4.314,3.64,-0.299,0.028999999999999998,0.956,-0.195,0.053,-0.38799999999999996,17.381,1.729,353.36,0.0
2203,9.354,2.8789999999999996,-3.7710000000000004,-0.38299999999999995,0.046,0.943,-0.2,0.057,-0.389,22.069000000000003,2.7889999999999997,352.651,0.0
2320,2.5810000000000004,-2.441,7.0,-0.38799999999999996,-0.002,0.998,-0.191,0.054000000000000006,-0.39299999999999996,21.269000000000002,-0.11900000000000001,352.69,0.0
2436,6.685,11.786,5.101,-0.322,-0.07200000000000001,0.958,-0.19,0.068,-0.396,18.506,-4.315,349.001,0.0
2558,-4.637,14.052,12.198,-0.35200000000000004,-0.044000000000000004,0.8370000000000001,-0.179,0.067,-0.39799999999999996,22.763,-3.043,348.048,0.0
2675,1.347,10.168,8.304,-0.14400000000000002,-0.096,1.074,-0.171,0.078,-0.413,7.604,-5.127999999999999,344.15,0.0
2795,-3.5610000000000004,-1.374,11.48,-0.265,-0.027000000000000003,0.9740000000000001,-0.16699999999999998,0.079,-0.409,15.232000000000001,-1.5930000000000002,343.29400000000004,0.0
2913,0.569,10.106,18.847,-0.32299999999999995,-0.002,0.948,-0.166,0.08199999999999999,-0.413,18.83,-0.1,342.36400000000003,0.0
